userId,testItems
310,14351 1363 17597 52 17235
312,23188 17389 16877 8216 18354
314,35390 1190 4228 16169 8496
318,15452 7368 19127 7923 6699
321,28932 5261 9781 2712 33266
326,10446 20876 17745 16766 16153
327,16345 23676 21913 32797 27407
333,32291 11486 5806 17564 14183
336,4955 17207 6017 10625 6612
337,33603 7966 9557 14932 9172
339,2339 3457 29116 36015 30293
344,27923 22290 10109 30622 4301
350,25364 3409 16988 15072 34351
353,36955 12354 19637 1942 31924
355,13707 32642 20975 15534 10300
359,14020 19838 7569 33740 34850
361,12614 11147 34803 15543 9035
364,16425 1448 15252 573 4122
365,30653 5175 9893 344 9915
374,33475 32347 29848 3431 29915
375,2464 6405 12328 26884 17081
376,10734 17644 27629 23775 11758
378,35300 18741 4638 35754 31446
379,36492 12124 26147 12354 34703
380,19200 33475 32347 33173 29848
383,34977 19801 35318 30483 22297
385,16272 33173 29915 8571 18586
388,15743 19637 18973 10514 29105
390,23516 19001 7659 2820 5785
393,346 15743 8016 36182 3826
399,21099 33475 32347 33173 29848
401,19897 6442 31873 20620 3633
405,21031 6284 35006 27322 876
412,17973 17756 30633 2623 213
413,25278 1438 33475 32347 33173
415,33743 9978 19426 149 17124
418,12354 36691 34614 32684 25363
431,13358 26454 6627 26088 16141
433,20562 33475 32347 33173 29848
441,33475 32347 33173 29848 3431
443,35345 16826 6871 10625 8156
445,30818 21765 24626 20620 26024
449,14375 27299 33298 20954 962
456,14533 14636 16644 29460 25784
458,2578 2036 21406 7886 29561
459,10758 35804 3398 32916 28030
463,26197 35247 9135 27507 18826
466,12354 19637 31254 27629 36955
477,13198 33173 25150 17463 11366
478,13574 12997 33175 34070 2143
481,21648 33173 6773 15164 34043
487,17389 34005 22029 26024 36106
488,28688 15983 29389 27388 6461
491,30100 2623 19725 2232 17364
494,11488 8156 2766 23260 11221
503,1583 33173 14480 18180 14599
504,20255 8013 8016 30942 21099
508,30633 27141 35930 15489 31136
509,36957 9404 19642 11486 18720
510,1340 25645 24291 23293 6516
511,28590 20939 29184 7771 19987
516,25656 34595 35202 3551 24547
524,28590 20939 29184 19987 7771
527,19167 8578 5128 26686 33475
531,30294 14973 24768 35265 17925
532,30232 8788 33475 32347 33173
541,31992 29265 27131 8536 9243
542,33475 32347 33173 29848 3431
543,33475 32347 33173 29848 3431
549,5819 20965 2036 25775 8967
551,31239 35527 24012 35695 13021
559,33475 32347 33173 29848 3431
565,5293 34739 6516 28594 12978
568,35390 6343 1190 4228 16169
569,9893 15182 5164 16607 31836
572,36822 8959 20620 21101 366
582,35819 4327 3366 10514 30087
589,8875 15743 34930 34633 8899
590,15373 25467 11979 31239 19152
592,12354 32777 7592 7241 269
595,35247 32030 24021 21589 19798
599,20635 10701 8962 35492 7597
600,35230 4327 2951 28766 25694
603,6294 25421 14293 31069 23240
605,9730 24286 28684 33475 32347
606,12200 239 15080 30881 20562
615,28289 18881 11176 19725 28199
616,4735 6254 16356 5360 35881
617,23217 23188 34979 8759 21765
621,25645 11259 5890 21678 30715
632,26657 33500 551 33708 25082
643,20620 19529 562 18115 23273
646,29723 14059 13451 5128 4122
651,33523 34533 21182 36964 2484
652,13782 18222 16425 30436 16571
653,29577 18645 34229 34084 24626
654,16129 10336 14525 31136 24368
658,31924 33475 32347 33173 29848
659,36379 19676 2049 33175 12564
663,14878 24342 18741 18453 16956
665,24958 16153 14174 8110 31671
673,2578 17493 21717 33219 16367
675,9730 24286 28684 33475 32347
680,12614 11147 34803 15543 7287
681,14738 10701 8962 35492 7597
684,11764 34602 33475 32347 33173
691,6627 2339 7161 33475 32347
696,19987 9893 4409 32375 13035
700,22330 33475 32347 33173 29848
705,21765 30594 14201 35754 5484
706,32674 19127 10685 27322 2623
710,24617 17152 4807 25925 24698
712,29452 17152 27686 33745 6773
713,10179 28466 15086 14785 36109
715,35202 35186 19725 7923 1940
717,32419 21653 269 8788 33475
722,15456 31542 29341 17782 15973
725,35390 19426 2364 27322 10145
729,3457 603 20539 18319 14648
733,19478 32299 13498 35579 2597
739,27455 10642 30622 18242 7592
741,20745 16766 17648 2442 7274
744,29184 35669 21736 14046 35086
747,19127 30616 15615 15115 32980
750,26951 34223 4414 30758 4708
757,10146 915 1615 17676 32337
759,322 405 33475 32347 33173
761,36533 4105 8013 19544 1149
773,36340 26970 10547 3318 16917
777,29534 13354 18383 2143 31037
780,2309 21081 6258 33562 13451
782,12023 33475 32347 29848 3431
784,8472 29848 22029 3983 12029
787,28701 26846 17207 15697 11410
788,17207 2143 7759 15917 31254
789,34651 24488 30699 27085 31383
791,33957 20737 5488 8849 27409
792,19168 22471 34527 4999 20187
796,15626 1304 276 22776 33115
801,2041 3216 18430 18512 6409
806,33780 1577 18717 18622 19476
808,33475 32347 33173 29848 3431
810,28102 18249 29065 20534 6903
813,33475 32347 33173 29848 3431
816,6446 31228 22726 36163 418
820,14011 11964 19907 19030 25467
826,17526 15119 23384 1308 25938
827,18200 10446 27858 33475 32347
828,20168 16520 17331 13220 24293
831,18662 11617 20262 6343 34470
833,27132 14573 3527 3578 11043
834,8216 7480 27050 25938 22272
835,31992 15013 36204 17597 12454
839,3223 26150 30232 33475 32347
850,12997 33512 24042 25500 14775
852,33116 24479 33475 32347 33173
853,17207 6017 33266 10625 6612
854,17611 11505 11413 17648 17190
857,12354 29577 34229 34084 24626
862,20413 33475 32347 33173 29848
867,26916 26029 34602 33475 32347
869,17207 27562 3223 35527 24012
873,17152 35486 26974 10688 18099
874,4328 33577 22254 4859 1442
879,18741 5222 11448 28199 30595
883,19861 8145 21552 14616 5993
884,15523 25502 27455 10642 30622
886,21412 35105 2049 26150 17149
888,33475 33173 29848 3431 29915
890,18801 4605 19034 3527 19332
899,27660 7008 6186 30967 17330
900,33475 32347 33173 29848 3431
905,4475 29807 15060 18468 10059
907,21918 34713 15417 13726 19452
908,12019 29301 25670 6363 21322
909,33475 17676 23030 2438 16016
916,5237 29980 22818 3483 4272
919,21913 21606 5352 19665 8519
926,29318 26681 32956 32798 31687
927,34358 33475 32347 33173 29848
929,25516 10491 20985 33796 1652
937,31444 8216 31983 14101 34473
942,14714 4381 21959 30653 8216
944,18389 7923 4578 704 29938
946,16803 5926 17011 24639 10419
947,34201 20461 17152 6552 1762
949,14535 22002 21661 9052 6906
956,26743 31713 36542 34614 29570
958,11504 35129 13069 17815 4328
961,4064 7355 18099 17463 30453
968,28590 19987 20939 29184 7771
969,30211 35628 31882 5300 33084
972,36306 13473 23488 58 15638
977,26762 5184 32578 26804 8519
978,3661 27307 36587 5578 2464
979,36109 29428 22803 6003 18826
982,28701 36872 22211 20255 33546
983,6552 5475 24230 1363 28153
987,11880 31013 30883 14900 5427
990,8035 3850 29383 3223 4039
1005,15140 5791 9577 14627 28852
1010,32173 35300 23978 16269 3281
1011,19637 33475 32347 33173 29848
1014,28701 26846 17207 15697 11410
1016,10415 9607 30514 3216 31978
1017,17239 10200 29005 8100 30964
1033,34774 28431 876 24626 30616
1043,33475 32347 33173 29848 3431
1044,26892 13701 22776 14721 31169
1046,6773 17207 6017 24263 27785
1055,33475 32347 33173 29848 3431
1060,31037 14996 10540 19897 23336
1061,18200 14174 17732 15452 6442
1067,33603 8420 22029 11774 6263
1068,32943 10267 5695 34278 20403
1076,25409 34436 35531 20965 16076
1077,21661 29303 27358 2785 18790
1084,26285 6294 15417 11868 15678
1097,34210 14572 8323 23030 13782
1102,35819 21247 4327 10514 30087
1107,15280 11259 4249 35984 23030
1110,16129 36903 6871 35335 11043
1112,25951 11990 7393 17850 876
1113,26626 33475 32347 33173 29848
1114,17307 11752 22895 14849 9978
1117,24639 24626 36811 33780 1577
1118,9233 35856 33475 32347 33173
1121,29031 27463 19098 7216 23701
1122,8191 26285 16876 21304 34050
1128,28121 33957 18099 30717 3223
1135,36056 31419 30814 31546 27132
1136,33443 29985 28199 8717 7967
1137,9577 22029 32375 36492 33092
1144,21769 7693 19531 7704 6552
1145,17099 10517 29511 27485 33230
1146,31192 22502 28527 21589 32916
1148,13047 2858 15373 30491 36663
1151,16825 7911 3553 8567 13367
1152,27502 2754 33475 32347 33173
1157,23293 23049 21619 32407 25920
1159,5352 3638 14644 26573 14050
1161,34871 19135 18033 4683 21336
1163,36872 33755 15452 10625 8962
1165,1076 21299 16547 24996 61
1173,23302 19798 8759 1695 7368
1175,23978 33475 32347 33173 29848
1177,3366 10514 30087 7903 23615
1178,10514 30087 7903 23260 31116
1180,22272 21765 10087 29848 17648
1181,4228 17936 11731 14899 7036
1184,3753 17748 34713 17030 36340
1189,14227 9893 30564 17920 17681
1190,31992 13035 29265 9243 10576
1193,30479 9243 7199 18106 2284
1201,5488 30964 14085 24474 15662
1204,22330 19913 17051 9730 35303
1205,23490 27116 30819 14271 6287
1218,22341 35275 21459 36204 3457
1222,30559 12328 34799 28103 33224
1224,16826 33271 3527 34351 20620
1229,26585 19529 17389 30019 29261
1233,35874 18099 29915 28728 14174
1235,31293 30964 30910 29777 28415
1236,31037 27971 27923 24716 22850
1238,11403 15086 6537 33072 28103
1240,11131 32603 1447 16713 28237
1249,33443 17583 33603 7597 33115
1256,24250 18170 2143 35390 13502
1263,20262 1137 17813 27694 17445
1264,30360 23282 31675 27911 31633
1279,30968 15417 30967 33048 2715
1280,17152 27562 12454 2143 25162
1282,7216 17676 10915 10310 19756
1289,6870 2339 7161 3409 33475
1291,20340 23089 20977 14537 13198
1292,17648 33014 16367 17463 2871
1297,14616 28966 36163 12857 11081
1298,10963 10161 24407 2911 7248
1314,36109 25927 5128 21130 13390
1316,10446 1076 7737 7258 35317
1322,19798 30185 33774 28688 27769
1327,28369 7811 10469 22636 6458
1333,10261 27132 25049 3092 6904
1334,16641 7923 21765 30087 25568
1335,17380 24596 14669 13782 15955
1336,21162 11032 5909 36839 13954
1343,5484 19296 6892 6839 6637
1345,19632 18306 6821 19396 28030
1346,9738 32287 13886 8394 32674
1348,36976 34351 25363 10200 6254
1356,24372 33475 32347 33173 29848
1361,28199 17149 32567 26547 7788
1365,14636 8759 23030 8013 8146
1373,2049 30653 29570 15182 7585
1378,30100 22963 4785 17655 9793
1379,27361 13530 36497 3264 2585
1387,24595 17494 33475 32347 33173
1391,20941 24716 12200 16735 11237
1405,7657 27753 36691 30904 28102
1406,14020 4475 29807 10059 17906
1408,18389 21099 33475 32347 33173
1416,34274 12651 32023 33475 32347
1417,18741 27275 22494 2339 29735
1418,35247 5408 3974 37065 21918
1420,15031 8600 22405 27172 19242
1423,5128 2678 1730 25673 20171
1426,17781 26512 27139 1675 4295
1428,30967 27607 18200 9902 15687
1431,36779 8050 25670 24861 7984
1433,6906 21661 31836 22002 9052
1436,1363 34718 24832 33048 23240
1438,35300 33173 14572 35831 15060
1444,4280 29862 13297 19626 18096
1445,30440 34043 2820 5237 36483
1447,11366 10415 12255 1834 7663
1452,36432 32011 28720 14117 20262
1453,23366 7287 21867 18791 5365
1463,8205 70 20516 8295 14506
1470,11717 27132 24515 16339 14001
1473,34706 19515 21747 11731 3875
1474,3007 18170 154 6254 6343
1476,10231 19632 34469 29219 35202
1481,21157 28876 33475 32347 33173
1484,35390 6343 1190 4228 16169
1486,33603 7811 23282 10469 34930
1487,30491 27445 33475 32347 33173
1493,9404 24917 28814 11673 13726
1501,29507 10546 15376 2050 33480
1502,33957 26804 9060 30453 21175
1503,14201 6599 18447 15743 722
1506,22694 27502 12717 18708 17862
1508,445 31912 33475 32347 33173
1509,19632 11893 1871 33475 32347
1510,21372 17272 19573 33475 32347
1511,25421 17897 21157 27507 18826
1516,10685 31836 34567 20620 20246
1527,12997 30594 15971 27361 10351
1528,36367 30094 28388 27537 19112
1538,1137 20262 17813 19868 8015
1547,3527 21661 36663 20413 13502
1551,36957 24716 8866 33475 32347
1555,20620 19529 562 18115 23273
1560,27132 21112 28199 10200 32806
1564,33475 32347 33173 29848 3431
1572,30211 20964 252 23731 18097
1576,269 31136 18717 34633 19791
1577,34930 29507 9555 17493 15917
1578,2578 22272 2036 17380 33765
1587,33475 32347 33173 29848 3431
1588,24513 19023 9660 24760 3704
1606,31013 19020 22960 22760 35158
1607,20635 10701 8962 30453 31556
1617,33475 32347 33173 29848 3431
1620,8156 6405 28331 33360 26147
1624,34125 76 15280 24281 19141
1626,4735 11403 26285 6254 16356
1627,21959 32476 34633 11872 14029
1635,6476 10059 29239 2339 36157
1636,26576 23282 31287 6066 27847
1637,23217 2953 15378 9420 34271
1638,33475 32347 33173 29848 3431
1641,36872 19790 25093 21298 23037
1642,29046 30232 33475 32347 33173
1643,21913 2911 9045 2686 19426
1644,9893 30964 21345 27799 35730
1645,35374 33475 32347 33173 29848
1647,1363 9404 19642 11486 18720
1648,28671 35955 6446 11259 14319
1649,15503 6773 34073 22377 30605
1657,20731 27220 22301 20390 19478
1658,36942 36728 36461 35738 35390
1661,34737 10069 6314 15246 11126
1663,32578 7597 4249 21195 10446
1664,33475 32347 33173 29848 3431
1667,25525 14644 15597 26573 9577
1670,30925 18803 22904 7188 19030
1675,33475 32347 33173 29848 3431
1681,15376 35293 30232 33475 32347
1684,37108 36998 36559 36194 35318
1685,5578 559 29570 19240 34945
1686,8983 13373 2886 18562 13776
1693,991 18885 15442 27985 27064
1696,33475 32347 33173 29848 3431
1699,19907 30173 16845 13726 20582
1707,25580 3527 12255 14767 16169
1713,12997 33512 24042 25500 31862
1719,6855 27569 14932 19798 11748
1723,9577 20472 18575 33573 31713
1726,4226 27453 11937 33919 29334
1727,33463 22618 24030 23240 25730
1728,4373 30924 35100 32674 26150
1734,18741 27275 22494 28199 2339
1739,30059 28932 25257 22826 9257
1740,21230 33475 32347 33173 29848
1750,33673 32943 16350 23293 17815
1756,32260 30771 2623 30087 35759
1757,20282 34583 23143 23074 3366
1760,36795 23030 20168 16597 21765
1761,1363 32479 21406 11486 347
1764,714 31220 6630 20250 34930
1765,35970 35935 35427 33631 31205
1766,20596 3316 31136 10934 963
1767,15452 6516 14211 2712 15417
1768,30019 34437 28341 27971 1258
1773,15221 5671 21505 9607 36843
1782,23217 25540 22334 6220 15834
1785,4327 30964 14085 2227 21406
1786,21918 34713 15417 13726 28688
1787,17644 21495 3527 3826 25886
1788,2561 31658 32817 4605 32019
1789,2836 24603 22976 14932 12102
1792,11488 8156 2766 29896 23260
1796,4327 28053 32777 28069 11259
1800,34774 14351 12264 10642 24716
1803,36182 3826 36714 30942 12944
1804,21322 26349 25364 24626 25886
1805,14644 30019 29261 6111 27675
1806,7923 704 29816 28634 7259
1807,17383 35432 31254 18787 8537
1808,10258 15031 32260 12295 9915
1812,36487 16962 29730 11870 32916
1813,23240 34906 8206 347 32291
1816,32083 19271 15139 6111 35953
1818,33266 35714 15971 19024 7383
1820,21077 19001 27132 19425 27526
1823,22341 22029 2817 35275 21459
1827,7274 6314 29577 17831 26769
1829,27650 9420 21913 25886 19837
1833,24460 27780 11830 29234 7199
1845,36803 36104 12912 10497 958
1857,24771 18200 25278 11323 14480
1858,35391 29947 15971 35247 8206
1862,32419 269 15623 8788 27343
1866,23044 34090 9607 33500 31250
1874,17207 3223 22097 25512 26150
1875,35890 19311 9864 36598 35860
1876,4279 19294 6487 6063 33475
1879,22312 32888 25421 34602 16149
1881,36921 3077 25421 36924 26210
1883,29308 19481 4398 34941 20580
1885,30616 16646 2911 20246 25677
1888,22029 5050 20255 7788 34473
1898,1363 9404 19642 11486 18720
1899,26285 5361 21812 7488 28996
1900,7813 5352 24479 27476 9178
1901,1038 12354 909 27526 29735
1906,33475 32347 33173 29848 3431
1910,25715 25015 23188 36723 32347
1911,5352 24470 16733 33609 33666
1918,17383 16153 30653 29570 22023
1919,16153 30653 29570 7585 33573
1920,33475 32347 33173 29848 3431
1933,14532 24662 10685 8875 35390
1935,30804 13016 8295 4043 21739
1936,5559 15016 1025 23282 8039
1938,3431 11393 15917 32083 8549
1940,36109 13367 25920 876 4762
1941,5644 20758 20620 33475 32347
1943,34971 26339 5578 3992 986
1944,30453 12866 33957 24880 2098
1945,25939 14140 12267 32806 20132
1947,35332 21765 23030 19748 14201
1948,7911 11979 31239 33475 32347
1950,6111 33673 16766 28821 26401
1952,12023 6627 33475 32347 29848
1954,36248 17815 10200 6703 13367
1955,14584 7923 18049 29221 28821
1956,24186 32270 18791 21955 32375
1957,31037 30261 4652 27586 26846
1963,25015 33475 32347 33173 29848
1964,579 20262 16367 8983 6482
1976,35604 27652 16786 10427 8142
1977,7926 24021 23381 9861 61
1978,14734 33475 32347 33173 29848
1981,36056 8606 30814 33092 12422
1985,15983 22301 14368 22455 12023
1986,8146 33475 32347 33173 29848
1991,6627 33475 32347 29848 3431
1993,18787 2464 12933 35020 31033
1999,17207 27562 3223 25512 19520
2007,14201 18447 722 15743 24479
2009,30278 21443 6068 14839 17881
2011,27675 17648 876 24996 12305
2013,25758 30058 19022 17916 9258
2017,15743 18645 34229 29105 34084
2020,23540 34603 33073 6294 19529
2027,28102 35247 22702 10952 9605
2028,27486 19668 29310 27610 23949
2037,13885 12337 8959 21334 14020
2040,14837 30622 29915 12997 9349
2041,20965 10261 27943 4410 28897
2042,25444 180 28289 21157 33726
2045,11012 28415 30516 27169 10749
2051,30360 15687 30818 28127 28112
2052,29507 6112 15376 37076 35805
2053,5578 30164 21717 33398 27039
2054,22002 34446 23500 3608 27562
2058,12023 6627 33475 32347 29848
2060,16169 36942 18559 559 12997
2061,33475 32347 33173 29848 3431
2066,33475 32347 33173 29848 3431
2072,12454 8394 6263 9047 16556
2073,24958 16153 14174 8110 31671
2080,33780 27502 6592 5304 19529
2081,27508 29115 25500 5232 33161
2084,14988 13498 10573 16414 30091
2086,26502 34423 3601 19127 29807
2090,8063 25366 24377 27125 5292
2091,33475 32347 33173 29848 3431
2095,33443 13116 34478 17030 4
2097,33475 32347 33173 29848 3431
2106,21918 14366 34713 15417 28688
2108,29915 26197 20773 18720 10204
2117,4922 12409 33475 32347 33173
2119,28431 24760 16741 20928 21304
2121,12454 8394 9047 16556 35918
2124,7138 19200 33475 32347 33173
2129,17522 19301 8647 19627 9445
2130,30595 15971 25656 7138 27858
2132,13192 18096 3456 12020 10223
2133,17207 3223 29177 25512 26150
2135,32908 2339 7161 33475 32347
2136,6871 34949 3002 28910 10195
2137,10642 8484 6580 31679 3223
2146,7565 33818 29857 28639 10483
2147,27776 14878 14505 11083 18498
2149,10059 17782 34949 18383 7438
2155,30631 33475 32347 33173 29848
2156,33195 21652 22803 10059 8117
2157,26576 23282 31287 31556 24382
2164,17704 7597 8519 23089 6111
2167,2578 6953 4585 11926 11259
2168,35065 16694 722 6210 9084
2179,26340 13726 36784 23282 20256
2182,25240 33475 32347 33173 29848
2186,30360 3456 28308 7733 31136
2195,31037 6405 12653 14336 30514
2202,20262 19414 17813 21963 27694
2212,12362 4195 33475 24460 10446
2227,34276 25366 16153 9420 33562
2236,31112 17409 35883 30910 12398
2244,24596 17472 5959 8846 13782
2247,6111 4381 12651 7406 32023
2248,1397 12200 239 15080 16153
2254,7771 16571 24372 32967 9577
2257,33475 32347 29848 3431 29915
2261,12997 35293 30631 33475 32347
2263,37132 29046 21589 14880 33398
2265,24758 33173 26197 24639 21101
2268,26332 22002 1221 31161 14932
2270,4288 26500 34358 8727 33475
2272,6137 17833 1181 33475 32347
2273,18814 34121 13631 18692 15478
2274,17988 1755 36153 14556 33475
2280,21769 35579 8866 18484 8096
2285,10546 24560 29474 24267 13640
2287,35141 24269 2625 21691 30583
2290,24763 35781 23983 21691 28303
2298,2049 19419 17982 2911 35282
2305,21986 16408 28586 21806 479
2306,9681 6627 4072 14366 5578
2312,28819 5658 2441 14956 12725
2313,24639 12030 11579 25920 13440
2319,4853 17409 34426 22996 2497
2320,18200 14174 17732 15452 6442
2324,33475 26454 27131 3661 5366
2326,30989 23089 15983 7368 17936
2330,14785 5231 25470 28249 30717
2338,20647 32287 4735 30072 34182
2341,4439 21913 28414 28369 27029
2345,33475 31351 17676 23261 2438
2346,6700 36263 8113 36835 36192
2347,26884 9894 3714 10257 3004
2351,25421 26743 17936 14118 8875
2352,15373 25467 11979 19152 13898
2357,21077 19001 27132 19425 27526
2360,36587 11804 35293 19271 24971
2361,27660 1729 32347 33173 29848
2366,22341 22029 2817 35275 21459
2368,7368 27275 31836 7438 35832
2369,17897 21157 33694 27409 182
2374,26197 26285 8170 1729 36784
2379,26846 30360 3049 9793 34646
2388,17936 2049 34070 29570 6511
2394,13977 32476 30360 27131 31836
2397,30514 25920 15593 36872 30653
2398,6627 33475 32347 29848 3431
2399,23958 23388 22982 25886 15376
2403,10275 16662 4925 27244 19637
2404,16396 14217 33398 17564 29915
2407,2983 24832 21601 36168 3038
2409,22347 16970 33475 32347 33173
2410,21867 7577 4064 13580 35492
2414,23431 33500 27451 23012 16768
2421,18775 21099 30516 36367 2234
2426,7536 29221 9420 26200 23827
2428,18230 106 19557 27847 8071
2435,19147 30453 27155 3587 27751
2442,6853 34005 17676 30230 26024
2448,11403 21761 30634 14260 13919
2449,31978 30747 9546 19565 26804
2452,6184 4 7392 33562 35410
2455,31049 1360 35933 35707 8709
2466,9123 22932 7597 13797 21229
2467,12180 9913 22029 15469 24771
2472,33301 18168 16111 31992 19507
2474,5128 2678 25673 20171 16368
2480,24596 34595 22803 7815 14820
2489,26884 34739 16738 3436 24639
2496,15103 11458 6122 32578 32183
2500,23030 13782 33755 13726 25421
2502,19072 909 35738 2911 1490
2504,36872 33755 15452 10625 8962
2506,13067 6476 35873 22914 13473
2508,31037 19897 14996 10540 12020
2512,18200 17480 29290 27607 7933
2519,26576 34210 33562 2070 25732
2520,14464 603 30340 33475 32347
2521,6700 20635 23030 1873 35527
2524,23188 18787 9577 2464 31033
2528,7130 1728 13502 30253 23490
2543,16795 76 34351 31836 5575
2547,15971 28527 28199 24547 30595
2549,34930 34517 18383 2824 29777
2551,33173 11264 34223 17763 15996
2557,21079 12281 34364 21441 35845
2560,13000 36551 18886 9148 6376
2561,18826 32347 33173 29848 3431
2564,27543 27322 7657 5208 29551
2569,30453 15973 15917 33115 31644
2570,17920 17681 28375 25940 26784
2571,29645 36109 23030 26576 9607
2581,6627 6870 2339 7161 3409
2582,33475 32347 33173 29848 3431
2585,33072 7737 12298 1873 27399
2591,26721 23089 7536 33500 20635
2595,30796 1363 10200 6773 133
2597,33155 28123 35604 9577 17764
2599,25150 36263 12516 16891 26486
2602,28812 27251 31978 31231 28030
2603,18303 10446 31291 21727 16153
2604,17862 31671 24313 2127 23240
2610,34133 12281 30663 13502 26325
2617,16272 18160 8571 26285 26386
2621,10542 8206 13886 6764 35527
2623,4967 4515 33327 27275 23199
2624,30037 33475 32347 33173 29848
2629,31497 12374 35738 22007 19332
2631,31117 22328 36872 11259 5578
2633,19529 2049 25363 2578 36673
2638,3514 10200 36179 21844 3593
2644,19643 2146 138 14585 23983
2645,15971 34595 33361 29650 22215
2647,8788 4444 27376 2041 29703
2648,15016 20063 30533 31037 32637
2651,1866 16861 16136 19888 703
2654,4249 27727 25436 19127 3661
2655,23834 34956 28358 20620 19622
2658,12354 19637 31254 27629 19725
2661,3680 31836 10685 34567 19481
2662,17380 7813 36028 27241 14669
2667,23507 12997 9930 10701 24971
2674,8205 15743 4762 14820 19837
2675,34971 26339 5578 3992 11021
2680,18480 35381 24880 3972 19478
2686,10642 8484 6580 31679 3223
2690,16826 33271 1448 1900 34403
2696,4105 24028 32337 13214 5734
2697,31239 36839 15330 33475 32347
2699,10446 7241 8866 35695 13021
2701,33475 32347 33173 29848 3431
2709,28852 15737 17330 22290 6560
2712,17597 36109 26898 2284 28905
2713,14535 14669 36359 18165 16307
2716,12997 33512 14775 26346 14414
2718,22850 11259 5292 14644 26573
2721,5945 17529 18389 14572 24626
2728,8216 12752 2464 31731 33475
2729,36872 36634 34891 20162 15971
2734,28102 35247 22702 10952 9605
2737,1258 10685 31745 21031 19748
2743,31211 25421 30671 34677 15508
2751,32083 25467 5488 30594 16511
2762,25278 1438 33475 32347 33173
2764,8394 6263 16556 35918 19798
2772,33475 32347 33173 29848 3431
2775,28200 30058 24224 22473 20956
2776,17648 16367 22812 15615 16511
2782,24958 31671 1434 15083 33475
2784,7096 6461 29848 14138 28190
2785,14464 36533 16826 8759 2578
2795,34799 22960 30633 16656 11526
2800,2108 34390 9735 32674 17149
2801,17529 21157 5827 10478 33475
2808,28819 14775 28750 15743 15280
2812,24613 14201 12769 2284 14707
2813,2041 9535 33475 32347 29848
2816,33173 9913 16153 18645 9577
2823,26410 36872 11966 36204 30230
2829,21436 27562 2143 25162 5899
2830,8146 5174 33475 32347 33173
2832,26104 17037 5504 32764 1191
2835,23044 34090 9607 33500 31250
2837,26762 2561 34133 11717 11237
2839,6193 33475 32347 33173 29848
