userId,testItems
705,13181 1061 32950 12909 14241 
706,10590 19668 20794 15420 33639 
710,11334 24134 10726 9481 13304 
712,29347 30218 35261 35641 13902 
713,29934 20017 21917 8586 3787 
715,23944 36405 3779 6978 349 
717,32580 8824 1624 10393 13594 
722,579 34952 10136 19517 4314 
725,35585 17590 11093 8431 11974 
729,30552 330 7609 18352 8060 
733,16944 7354 5371 27343 1027 
739,32693 26227 22980 31584 20887 
741,19386 8037 6931 27669 20132 
744,11902 6368 13150 27563 3286 
747,2258 7485 12810 21781 920 
750,5312 24 8086 33535 26810 
757,15562 30034 14430 29713 3587 
759,22276 29370 11879 8014 22936 
761,31137 17879 17403 33746 15494 
773,22473 34895 27942 18953 7784 
777,34680 5352 9647 15315 1660 
780,34946 20336 28348 11220 20389 
782,30122 26484 19443 5982 11762 
784,4151 13786 22753 18258 20120 
787,20211 25963 2937 18921 18085 
788,26986 27831 9502 8452 11505 
789,26791 19969 7662 35938 3502 
791,20041 10623 31097 22682 30697 
792,31790 22821 4362 22541 6098 
796,8236 35951 26629 13051 17154 
801,2598 31585 15535 32734 18289 
806,425 29219 21503 12225 3178 
808,31084 34598 5873 21852 18897 
810,37126 25285 19462 12723 27859 
813,5873 15644 30677 31147 27224 
816,35154 36098 28744 10874 827 
820,31299 7173 1240 19881 12060 
826,6358 19382 26728 20918 1325 
827,20152 2107 33264 32752 19122 
828,26446 3168 25837 13304 21107 
831,12557 235 5988 20808 35145 
833,9425 3040 21500 10293 13608 
834,3063 20485 18991 18642 3225 
835,14821 19773 32508 24479 29254 
839,16915 20991 17457 26076 28482 
850,21280 8830 27804 21530 36644 
852,2929 6300 24897 24543 16689 
853,4351 29467 9876 14389 34498 
854,20024 32687 29062 15052 34446 
857,27672 35578 22049 10805 14742 
862,13416 25322 36546 15556 16976 
867,4681 19499 33409 4052 23570 
869,17466 9867 29082 3524 32102 
873,21390 29015 24665 11103 22502 
874,3003 15274 26469 3730 30084 
879,27847 36237 5623 17060 23730 
883,1411 36853 8282 23593 24971 
884,23690 33357 23096 15400 24052 
886,18173 3483 23672 35295 17694 
888,13418 16513 9055 15109 23280 
890,31035 35350 4841 15326 33286 
899,22390 21969 8367 24827 5815 
900,17313 3279 34093 27571 20490 
905,7538 9440 2385 28930 1198 
907,35723 36063 19407 15691 30959 
908,30321 22138 28919 13912 28307 
909,24499 17920 18241 23004 829 
916,28758 7914 6282 26956 9516 
919,34655 31946 35708 21354 22122 
926,7204 36684 11373 18036 20955 
927,8693 14763 34190 35292 1363 
929,36814 13690 35697 17877 9662 
937,20848 20438 19514 24034 13175 
942,14549 36998 30891 28193 29596 
944,12180 33804 35425 25347 7252 
946,7183 1339 1554 13803 2797 
947,10100 32003 21897 30459 32059 
949,6046 23243 9314 9768 31346 
956,4060 15586 19525 9642 16838 
958,2010 8721 13335 3004 2492 
961,14762 3885 7201 13486 32482 
968,13407 3245 30158 23749 16147 
969,34756 15078 3112 1125 11633 
972,17650 31015 15412 32803 36115 
977,31084 1009 451 24871 29367 
978,2712 28534 36487 5143 16191 
979,19284 25452 33203 21317 20094 
982,31980 8545 23309 21767 26239 
983,17775 27744 26167 25802 25363 
987,22277 9587 13313 32966 33448 
990,8630 30671 26026 36971 24067 
1005,16638 9986 20570 6643 31932 
1010,16111 35358 22964 3208 19272 
1011,33035 25198 18251 29145 6106 
1014,28013 7728 9276 5797 17373 
1016,19282 24954 12331 30787 8083 
1017,11171 19203 20771 18557 4830 
1033,16075 10656 11926 14266 11218 
1043,8617 6244 993 11976 20620 
1044,31117 1621 18450 28724 14222 
1046,30625 29872 907 13799 18270 
1055,21293 3863 13436 16298 37126 
1060,19403 36928 2557 21018 29295 
1061,46 34819 1757 6932 6828 
1067,9981 24791 30157 1240 3345 
1068,17311 1550 22917 21470 11099 
1076,17167 32082 10051 7322 11200 
1077,6658 17150 30126 30022 27483 
1084,36021 18906 15935 28103 4914 
1097,13210 15352 21822 858 31340 
1102,34493 33724 29143 27776 12883 
1107,85 7404 12357 14884 1166 
1110,16182 5075 11133 28279 1312 
1112,5391 27924 8248 8615 2753 
1113,25157 1665 8717 23903 21111 
1114,4435 14746 22771 24856 26073 
1117,112 34468 28697 5532 20039 
1118,14887 4643 31465 26111 32354 
1121,33896 19571 10773 29520 2044 
1122,10010 37004 16601 5675 32917 
1128,10854 22233 301 19669 27407 
1135,52 36482 17052 3890 15692 
1136,1166 4310 9318 28216 33366 
1137,27088 34869 8649 30838 33771 
1144,8299 25008 30412 35246 32474 
1145,14625 34801 16228 6037 11508 
1146,30614 12369 4874 5245 3076 
1148,26687 6625 5783 14430 12018 
1151,34800 4970 33103 24922 27609 
1152,31956 6457 33384 24888 448 
1157,18779 20439 23910 21954 12763 
1159,9315 7069 15645 17135 22813 
1161,30652 21525 36305 437 15899 
1163,25298 34693 35188 22252 35244 
1165,36687 7502 14925 21741 24030 
1173,5409 25234 10319 3444 21320 
1175,10906 9942 13082 16403 20299 
1177,35138 33825 9581 1254 18226 
1178,378 26848 6086 17274 35402 
1180,36141 19207 14669 27587 20864 
1181,22477 27621 6886 13791 30460 
1184,15007 1525 10914 1187 32110 
1189,9492 30199 14455 14707 17840 
1190,37059 7177 12482 11828 17308 
1193,18359 23977 794 13773 27911 
1201,18475 30186 29888 37024 6592 
1204,14251 11796 24398 26236 18688 
1205,16959 3253 15974 23901 24115 
1218,21401 29943 12274 17160 18500 
1222,35501 6148 13016 13273 32725 
1224,10593 15668 289 34785 30523 
1229,757 31762 18476 21867 23346 
1233,10678 16959 21585 2625 12819 
1235,30151 36197 15927 20800 30333 
1236,35120 25149 36297 28633 13373 
1238,34510 25667 26872 1527 9332 
1240,9018 4831 4375 28689 36963 
1249,16066 3448 5118 8988 8284 
1256,10 19660 17052 1289 30881 
1263,20718 25560 7099 11947 11979 
1264,4341 5916 5870 2801 16455 
1279,25746 15039 29104 28654 26195 
1280,24994 14855 31309 3842 32882 
1282,12331 31275 12689 20858 20525 
1289,16648 37061 28942 34592 2185 
1291,24550 15177 18109 18090 15077 
1292,26150 31503 19494 14278 6668 
1297,16655 2992 9796 4082 32495 
1298,32230 28384 12804 14292 22095 
1314,19876 12389 31745 9867 34689 
1316,3552 21043 2757 4039 32295 
1322,14480 25371 10215 1039 34937 
1327,26016 30598 19796 28607 7469 
1333,34520 27856 26982 236 7770 
1334,18929 36895 327 4025 18085 
1335,5025 26605 27351 10950 2344 
1336,36604 18568 11469 26721 9875 
1343,19833 24929 22566 27889 36449 
1345,28912 1042 14695 28840 20227 
1346,27028 31843 36840 28208 5425 
1348,19428 19305 26596 26678 34023 
1356,4555 33492 14926 20601 26633 
1361,13890 16111 26659 28448 26417 
1365,23223 16621 19515 7168 30915 
1373,18904 16728 23559 7021 34443 
1378,1564 32073 8592 19544 2178 
1379,12120 1070 25798 35611 27079 
1387,16675 19227 10809 36074 17066 
1391,24209 27003 31179 31052 36124 
1405,27365 6486 13201 21344 17084 
1406,20492 34228 27440 15426 4603 
1408,30967 30288 12033 17148 25033 
1416,6985 27190 8879 35144 20303 
1417,1050 28425 33982 6493 4155 
1418,22108 4992 724 4647 8293 
1420,3459 8671 35681 1043 11058 
1423,16682 19854 36786 26644 36402 
1426,15833 28917 25897 23173 9887 
1428,11689 9448 32999 29195 10200 
1431,36143 12615 21863 5034 14563 
1433,15482 23179 27249 14369 36694 
1436,31017 19066 3638 28924 26297 
1438,2045 545 8925 29173 21388 
1444,24229 31697 30173 10251 18463 
1445,1996 23655 35671 10026 35263 
1447,33511 7230 27261 6495 3906 
1452,19944 31641 26236 14127 34890 
1453,33459 34849 8291 14536 1895 
1463,850 8279 7570 31343 19029 
1470,2511 15456 27495 20951 27315 
1473,26166 14532 18768 10244 25516 
1474,17707 22057 3659 30694 18795 
1476,46 26725 34824 8588 34641 
1481,32755 33434 23198 20433 14924 
1484,14045 16445 841 36600 4884 
1486,26395 23819 33321 35476 13513 
1487,1969 28551 9723 13318 26205 
1493,11667 12954 14819 10546 11660 
1501,21066 13292 36873 19631 8786 
1502,16076 24352 25186 6271 5847 
1503,26679 35087 3261 10383 22143 
1506,32828 35101 29036 3637 29523 
1508,21044 32539 6717 28923 15379 
1509,19696 7296 23206 16659 1646 
1510,29979 26486 24787 21635 14556 
1511,13622 8662 28469 4715 24854 
1516,14210 11437 7226 26866 16762 
1527,16272 30629 299 35821 31560 
1528,30770 29051 20697 1348 24862 
1538,2070 19830 5469 8642 3165 
1547,31534 2432 13400 9585 16068 
1551,5819 31199 33153 5466 12265 
1555,34813 30542 27971 3117 15723 
1560,16442 33010 2249 31164 34048 
1564,23808 30931 20157 11529 3466 
1572,7023 4884 23150 27522 18761 
1576,4817 5012 7336 129 21604 
1577,11369 35902 4826 8077 33183 
1578,16460 6171 9791 16948 28584 
1587,5316 17268 34547 29855 11852 
1588,29359 32128 33358 28114 16206 
1606,18504 15716 16127 21470 23494 
1607,36001 16539 928 13273 34523 
1617,8391 9119 36769 21945 21693 
1620,2829 26318 31118 16408 32660 
1624,12796 35127 22754 6473 9257 
1626,23092 14789 13226 24016 27229 
1627,27177 35589 1707 15762 335 
1635,26141 29004 20980 866 281 
1636,5543 18684 20622 34080 25183 
1637,25050 5080 26844 17688 20338 
1638,32490 27356 1425 31506 4301 
1641,29701 31409 14414 35621 5126 
1642,33066 31195 15697 34542 26504 
1643,35364 18320 29219 29963 17797 
1644,36733 7490 30581 13407 17132 
1645,4088 29018 16842 11035 13312 
1647,18627 28547 6871 10980 20671 
1648,22556 8923 24416 30620 17935 
1649,14092 568 677 24402 30750 
1657,2503 22730 22890 1630 220 
1658,11923 7804 2330 30458 25527 
1661,17919 16017 25956 25074 256 
1663,27055 16332 21274 11539 19755 
1664,5225 36469 25738 16971 13348 
1667,2934 17109 28880 30337 23452 
1670,12715 8596 13405 26612 34873 
1675,11340 15101 14901 24449 31697 
1681,2311 1820 1640 2961 741 
1684,13553 32964 9320 2456 27008 
1685,31392 28097 12177 11682 4725 
1686,28481 33366 28482 35170 19899 
1693,17010 23891 25750 29126 7387 
1696,3351 32082 23715 28254 21667 
1699,33165 7290 36774 5785 10812 
1707,31911 35403 1214 25971 15251 
1713,36290 9788 11269 18309 19478 
1719,33570 23573 11300 3932 26453 
1723,33695 202 18743 30249 2925 
1726,10192 19772 28766 5565 32237 
1727,35649 36332 19392 31399 33355 
1728,8958 5121 35746 8605 13164 
1734,25123 32501 31176 5111 20722 
1739,34588 16998 28197 34869 30112 
1740,31390 20684 12718 9583 19112 
1750,33043 20647 20212 29498 33663 
1756,34557 16601 30973 36689 13730 
1757,6343 30575 21805 35717 18168 
1760,22797 8013 27901 18361 32440 
1761,5895 13972 9147 24755 14359 
1764,34599 35754 31595 10946 14282 
1765,9417 25191 33967 22920 11979 
1766,29575 36501 11518 32108 13804 
1767,9507 5248 4788 5718 29409 
1768,5502 32056 5222 32542 36677 
1773,21877 32881 31021 946 13955 
1782,13326 22317 36559 585 3206 
1785,18219 15134 3118 21987 32649 
1786,9758 11130 13372 11023 18657 
1787,9554 36301 21172 36774 35035 
1788,23033 23816 30824 26913 21703 
1789,6684 5276 5867 35764 15963 
1792,20551 11123 33317 29503 28816 
1796,22247 20697 11132 20342 36839 
1800,32768 12990 13923 33231 4271 
1803,7187 7311 5449 31139 36788 
1804,17955 25434 17829 27728 7853 
1805,16899 25478 8172 35661 1473 
1806,24937 29032 33587 5710 19111 
1807,36322 3384 5253 27328 15225 
1808,33057 29314 26626 33145 36092 
1812,11000 22759 2331 22009 26836 
1813,17232 17732 21129 34152 10202 
1816,8049 30451 29953 8839 30000 
1818,9230 3634 26322 31785 29307 
1820,27591 3883 19347 31446 31334 
1823,29825 32860 2071 23126 17121 
1827,5204 19793 13955 20572 8542 
1829,14031 10107 4655 25679 20619 
1833,28374 8867 16910 34180 25685 
1845,315 15453 16310 29133 30828 
1857,12784 7949 17274 3725 12075 
1858,30924 16245 1754 8800 24959 
1862,5503 2755 8495 32651 19371 
1866,21900 5277 22037 26973 15911 
1874,30064 12668 7461 35272 21626 
1875,36976 24581 10831 31079 26702 
1876,19485 18231 33220 19138 30191 
1879,14105 8707 37136 8652 28148 
1881,7830 9857 36889 17857 30745 
1883,5392 33642 25634 17079 34727 
1885,22406 30377 35491 24157 23313 
1888,3896 29720 36055 21937 22570 
1898,278 23875 25233 6714 10571 
1899,5627 21018 14374 14148 17245 
1900,21974 22588 11783 23345 9476 
1901,23861 23683 30954 11251 24407 
1906,19623 24572 7967 32937 32875 
1910,25092 13663 6290 35442 29465 
1911,3278 4253 16488 32695 31827 
1918,16866 28098 13371 30610 21860 
1919,13137 35660 17957 13876 14564 
1920,33144 17453 11382 36928 31681 
1933,4881 10873 36679 21568 35036 
1935,26521 2266 2652 10806 31198 
1936,16076 11931 28513 29714 16119 
1938,17628 15776 23901 36991 8847 
1940,24015 2308 34847 33381 25809 
1941,3487 15041 7471 4840 19941 
1943,11530 12760 2832 19308 22612 
1944,32756 10291 17197 20856 8183 
1945,7906 31857 23663 15001 10039 
1947,27009 3 6306 17208 13440 
1948,34687 9330 34788 17529 6686 
1950,35362 34624 35585 7672 5932 
1952,21237 22023 25948 11359 14629 
1954,257 1971 34792 35832 36281 
1955,12349 14587 26167 21639 19353 
1956,29880 24708 15700 28123 4473 
1957,12513 4792 3229 20389 11802 
1963,26632 12318 30164 9468 23563 
1964,10528 2694 12303 12806 6421 
1976,36873 26875 21249 26640 36272 
1977,9018 31572 14174 36018 6489 
1978,12352 2219 37047 9721 22285 
1981,21327 9523 2807 3436 6621 
1985,18153 8706 27636 2253 22759 
1986,29692 12486 7081 34739 35349 
1991,25431 35973 17964 8566 11557 
1993,13135 583 18313 2028 2078 
1999,25211 23110 22980 19078 16197 
2007,12287 29051 14612 32758 5551 
2009,30020 33257 37019 2997 14817 
2011,11233 19088 15701 33432 9215 
2013,26241 8425 3784 4837 1503 
2017,34324 975 4380 18428 3811 
2020,1239 23921 7583 12132 29270 
2027,11755 29485 9413 19813 24614 
2028,15860 33912 33328 31023 1782 
2037,229 34670 5033 24002 2618 
2040,19862 30494 2749 35238 23867 
2041,21034 4832 11246 25559 6096 
2042,11320 35273 16254 15195 36313 
2045,7375 2258 2285 24833 6172 
2051,23047 4211 769 16561 21030 
2052,20820 16623 27074 37111 3989 
2053,13234 29422 20389 33088 30731 
2054,7399 618 12624 1611 7860 
2058,13345 10985 23367 5059 13893 
2060,26179 37028 21631 28473 11133 
2061,32120 9296 1096 37122 22477 
2066,13424 30760 30917 28015 31163 
2072,9070 16276 27303 20725 16281 
2073,22417 6723 30040 30422 18097 
2080,18649 5302 8527 24821 26056 
2081,4977 10584 29635 3889 28324 
2084,18542 7554 14711 3090 33246 
2086,28045 15020 26954 5721 18908 
2090,24813 5667 2329 12522 16564 
2091,32450 15344 28767 32284 19204 
2095,21707 22750 35763 32152 34811 
2097,28141 4849 33484 8184 14061 
2106,30208 15334 14299 36126 18305 
2108,9379 36297 25504 22344 2383 
2117,15702 36128 6575 32770 20475 
2119,16568 6891 15534 32069 19111 
2121,4858 33399 27426 26511 511 
2124,18804 12966 33168 33625 25938 
2129,32142 12872 26918 275 1239 
2130,7060 7598 8820 33498 21479 
2132,7094 6166 32535 10159 36097 
2133,13461 17259 9564 18324 32283 
2135,3827 13253 7837 11644 10998 
2136,23290 30168 36838 11075 3512 
2137,11941 33423 20136 17193 30010 
2146,22787 34900 30231 17988 8017 
2147,3564 2061 1975 11542 24100 
2149,30182 10171 10388 19094 29942 
2155,3936 18550 34744 35469 14052 
2156,13402 36065 20634 28593 25262 
2157,17368 30932 33459 18725 8181 
2164,1068 29503 10631 17394 22331 
2167,32600 29949 5980 20549 9141 
2168,7622 31000 32146 1543 22813 
2179,10151 27735 18121 29431 19480 
2182,5764 34985 19275 7675 12327 
2186,9060 17686 6499 25976 27501 
2195,795 329 13683 35167 20841 
2202,27549 3946 13037 8143 23622 
2212,14793 27905 13206 13360 36367 
2227,31152 22836 12297 22428 28422 
2236,25313 32004 24902 36936 35921 
2244,14044 13788 32572 14113 1852 
2247,484 25363 16518 15419 1661 
2248,4203 20979 19516 32721 26620 
2254,36009 29712 16627 22388 12385 
2257,18535 18686 10499 6622 16007 
2261,22193 8173 13521 11041 31631 
2263,11441 4834 14854 28324 12255 
2265,17028 9600 33211 12617 15344 
2268,932 35849 3308 12912 19362 
2270,12295 33871 33758 19720 32110 
2272,35183 25056 28546 29281 20855 
2273,36165 23163 33142 36433 24031 
2274,13739 22996 10511 22624 26894 
2280,29670 15038 17916 2374 29823 
2285,10185 13121 25629 1812 37104 
2287,24582 21521 27070 34044 4529 
2290,15476 32968 33163 17920 20279 
2298,13040 31544 36838 17989 13237 
2305,2020 33951 26184 16272 35958 
2306,6966 17747 5563 27904 26182 
2312,26885 24395 19120 32576 2235 
2313,17512 11552 7232 5611 33481 
2319,25133 1889 19519 32263 27777 
2320,34956 20993 156 4764 6109 
2324,2625 35597 25996 447 182 
2326,30837 28052 23605 1526 13739 
2330,31693 17357 31078 8195 29935 
2338,9233 37078 34836 20576 33900 
2341,17962 25363 34971 30130 14100 
2345,21415 27692 12674 26383 1482 
2346,3637 5005 15591 36560 3948 
2347,1398 30811 24393 20459 31264 
2351,7091 34873 31931 28557 29826 
2352,7442 10323 4914 19758 2258 
2357,4216 31797 23688 31983 2843 
2360,28108 26952 12811 6896 27912 
2361,19064 22115 18429 28315 29219 
2366,22798 24753 30789 13116 16442 
2368,23604 28975 21068 7123 33660 
2369,20906 1572 13124 12731 8956 
2374,19123 37104 14015 7656 27112 
2379,26585 12796 6093 12202 15420 
2388,33907 9523 12188 5214 7531 
2394,17533 24143 8319 37046 23323 
2397,11642 4368 33005 25744 34910 
2398,10945 16503 34550 15429 5455 
2399,5728 20424 16803 4831 32034 
2403,28232 22566 21102 16764 28185 
2404,15495 30300 29894 13387 33941 
2407,19840 24614 34676 36476 29686 
2409,9252 514 30633 12718 17710 
2410,1072 20724 23797 2046 36508 
2414,16046 5343 27605 20350 14052 
2421,18474 25217 24169 27651 6466 
2426,13939 13529 14565 15556 24712 
2428,35967 12092 36876 9856 36471 
2435,36102 24577 17955 23223 1600 
2442,29910 6566 24061 1533 1456 
2448,10709 6129 16932 9019 72 
2449,28081 13847 27968 2573 24032 
2452,8881 15325 21154 12635 17205 
2455,22856 24560 24527 25275 31595 
2466,32372 26004 14794 15132 9227 
2467,1386 25286 21214 25636 33264 
2472,9912 2547 11648 29312 18510 
2474,218 25476 7456 24969 36325 
2480,16233 6255 9827 25401 30332 
2489,4647 14936 33607 17617 28275 
2496,17322 21581 727 9994 27299 
2500,10765 18619 19718 712 4305 
2502,26205 21414 36922 17130 18325 
2504,10176 24332 15119 11142 22488 
2506,3097 8860 28226 16102 13294 
2508,31642 26209 6605 3305 4652 
2512,5103 16649 30519 34478 24048 
2519,24334 11431 15453 19914 7226 
2520,10175 5293 34610 13941 32754 
2521,33120 12827 7701 8918 35556 
2524,30175 7262 30781 16653 3178 
2528,3821 35338 2428 23199 28354 
2543,997 17334 19942 34923 11847 
2547,22752 25641 24525 31637 14583 
2549,27817 29535 20049 10145 14528 
2551,35548 1997 3195 26872 10321 
2557,19046 12861 33821 30790 6158 
2560,2334 33988 1828 31859 31161 
2561,30850 22037 27127 562 28365 
2564,29386 36061 28726 22285 16680 
2569,6269 6816 28563 8787 17666 
2570,33163 17878 21259 20405 14108 
2571,30193 4536 5961 30240 24809 
2581,5701 7846 26013 35515 23603 
2582,31573 10665 11479 8839 19165 
2585,33104 8034 25389 11702 943 
2591,1149 10838 4705 13385 19044 
2595,34327 36917 21040 10805 20057 
2597,36112 14538 10769 19724 25381 
2599,30466 16071 3295 34731 14515 
2602,10671 9728 6926 27068 33607 
2603,21200 8519 18637 28654 15727 
2604,21837 8908 24275 13614 17875 
2610,17135 12204 2059 20746 27715 
2617,2087 30518 26371 9344 11114 
2621,22120 30430 35582 11550 37103 
2623,10638 20318 14051 17182 9369 
2624,36454 10516 19212 31406 3468 
2629,28816 15798 7121 11178 19185 
2631,2935 33924 19356 17654 20003 
2633,7362 7728 20400 9511 14604 
2638,27408 7754 23926 29842 4155 
2644,19407 11567 22964 19397 26571 
2645,25424 28643 17703 24308 7159 
2647,25841 21195 16476 18909 31151 
2648,1515 32854 11875 20347 30678 
2651,14920 12398 9939 28520 8929 
2654,31526 13647 17985 1900 8583 
2655,1816 18428 8280 20083 6605 
2658,30377 5953 25989 33385 169 
2661,35704 34303 10187 8294 9365 
2662,2260 21277 29089 12836 33074 
2667,9174 8899 15907 30677 22924 
2674,34030 2667 34495 34352 8145 
2675,7201 30014 36609 5520 31684 
