userId,testItems
833,15371 29129 29179 32218 27274
834,19936 8363 10877 10335 25612
835,21225 13978 23220 29204 4258
839,34586 25109 1485 36437 24346
850,26997 27074 33102 20656 36975
852,25233 36690 2028 28523 6882
853,30932 6788 27730 8045 29129
854,18476 27165 25158 34730 12413
857,17332 29518 16274 6927 2475
862,24647 29921 17622 4466 17517
867,26064 1120 19390 19524 17627
869,31031 20114 25653 30964 28714
873,10688 12247 9837 29524 35996
874,9 16648 30842 19949 19619
879,5032 31985 21396 23839 15749
883,15774 1199 7335 503 26537
884,20186 22103 34222 26673 23180
886,18057 22136 33536 5388 34834
888,18555 9623 24084 8377 23220
890,18801 20427 33819 16246 21212
899,33918 32520 8820 33098 11150
900,14323 2981 21319 29204 8820
905,16558 24043 14268 7673 32549
907,24031 6932 11745 11725 831
908,35232 32594 13106 15207 7457
909,15991 27282 36447 37007 799
916,29980 3483 5237 22818 4272
919,5443 21164 10502 28275 36288
926,32798 1688 34833 1779 8311
927,7011 35377 29294 36808 26007
929,25759 26001 12766 14023 2275
937,13162 4746 31246 5342 12953
942,10306 19373 29485 34238 35980
944,9578 22039 35088 3311 29787
946,7622 11419 18946 23348 12552
947,20461 7849 17547 36229 6321
949,30750 32445 3465 422 27379
956,15357 22889 8746 28270 32389
958,37023 30813 24007 2275 13472
961,27857 27380 17942 31755 13029
968,13871 1388 23393 3109 8826
969,8227 36549 25154 16084 35050
972,684 5879 12056 26997 21740
977,17534 9288 737 26132 1356
978,35186 6312 21434 1005 10785
979,5939 739 14552 21681 30323
982,22894 18055 19789 24760 19284
983,22580 30896 11135 3417 8686
987,5421 15589 4047 8820 33098
990,25769 34579 33955 36780 4944
1005,30603 22339 15783 12284 6436
1010,12936 12378 11620 21763 11993
1011,28705 11884 23348 12552 23442
1014,18311 25970 1969 3673 20809
1016,4952 11577 36938 4835 16834
1017,23758 37054 32288 14702 33898
1033,19865 30598 7146 16154 1748
1043,33475 32777 23261 28036 3609
1044,12260 31586 7442 10314 28740
1046,5023 20847 12984 18543 26227
1055,21546 6693 20273 31985 7011
1060,11453 18299 34131 30623 6302
1061,37142 8825 25490 31485 29231
1067,6302 31255 23176 12880 428
1068,6863 31707 15905 5739 24371
1076,6514 29787 23341 4108 2513
1077,5388 18633 34834 25406 34731
1084,37142 36032 8158 19886 20274
1097,18206 18476 4167 12413 28085
1102,23186 3407 26619 17827 188
1107,1006 36108 2137 32062 7059
1110,33872 36846 28465 12224 15729
1112,20355 14403 18738 4502 26600
1113,12953 5342 31246 10055 26443
1114,30962 7101 23119 22895 3310
1117,14487 32029 20827 13871 21971
1118,11884 23348 12552 23442 24469
1121,35552 9984 9332 32924 514
1122,1331 16881 20014 14567 28447
1128,929 13050 16537 5548 1337
1135,22809 26109 18971 26414 18080
1136,422 34161 15254 36220 3719
1137,21087 18555 9623 24084 13925
1144,19531 3411 4106 19116 32305
1145,7341 32359 16705 3573 33230
1146,29657 7964 5576 18246 25504
1148,32208 12659 164 6227 9753
1151,8950 7939 714 21828 16871
1152,25233 36690 2028 28523 6882
1157,18181 32407 17762 12005 22915
1159,13372 4369 27327 7379 12807
1161,37142 3255 10114 22799 12191
1163,33799 36517 5388 34834 36477
1165,37142 25233 36690 2028 28523
1173,18460 20872 32410 18226 581
1175,5766 20458 11993 21923 13282
1177,26241 15842 10121 7463 11072
1178,3198 33729 31880 24784 26838
1180,27736 18577 24161 32402 22245
1181,34146 27266 16746 4642 31663
1184,2065 28204 12262 11244 29491
1189,12339 21238 30703 29477 20047
1190,9780 4106 19116 32305 34359
1193,37142 5342 12953 31246 10055
1201,13626 6072 27197 13738 7275
1204,2240 29658 4364 36459 9984
1205,929 7011 35035 5548 1152
1218,19459 1250 34041 22732 21791
1222,18476 27165 25158 34730 12413
1224,8527 3296 5388 18633 34731
1229,27389 33297 18333 34170 6861
1233,18877 4175 6149 27666 25754
1235,24146 23524 9834 23215 7723
1236,16558 24043 14268 1288 3935
1238,13388 18735 5548 6468 32062
1240,31561 26952 33853 18555 24084
1249,12570 32062 7059 13873 18809
1256,24698 11064 11711 32704 36288
1263,35882 11564 10039 6144 4384
1264,30253 13871 15680 18877 4175
1279,4285 17548 21838 16181 16008
1280,17256 33375 32203 29635 11738
1282,20986 26850 4389 35162 14150
1289,6615 27488 13334 19496 29391
1291,24725 19280 15286 16113 19695
1292,2412 36279 13871 21971 6545
1297,12515 3136 1201 33102 22451
1298,25541 33830 25693 9192 24060
1314,8312 3063 17485 15236 35151
1316,36462 33102 15043 19789 28958
1322,22894 18055 19789 32938 18394
1327,23758 37054 11989 15618 33850
1333,23931 4769 12930 11907 25274
1334,34146 27266 16746 4642 9799
1335,658 14550 21556 28511 11341
1336,21162 11032 5909 8173 24400
1343,30523 5510 11065 5554 16542
1345,37142 6675 33430 8825 31900
1346,34119 5935 33806 33246 18715
1348,19711 8825 25490 29231 24944
1356,28482 3331 32825 30782 14981
1361,18792 17531 1331 9143 8350
1365,26963 33623 24548 12108 24657
1373,36939 5388 18633 34834 25406
1378,29725 35229 21163 22206 22339
1379,10706 13055 13536 36686 7939
1387,26619 21979 12352 20558 13685
1391,19661 34809 7773 4592 30374
1405,29106 901 10487 16488 19761
1406,19136 658 14550 21556 28511
1408,19736 15843 13412 5539 29796
1416,32566 26711 25612 23461 8837
1417,5388 18633 34834 25406 34731
1418,1501 1529 14806 23615 10871
1420,23346 32528 28157 21546 6693
1423,2865 26476 36193 28924 15749
1426,20273 25612 26711 8837 16819
1428,16558 24043 14268 7673 32549
1431,35377 29294 36808 35684 29520
1433,14569 16881 20014 30691 28447
1436,8350 32110 13664 5388 18633
1438,23348 12552 23442 11884 24469
1444,37142 9587 12385 10503 6093
1445,14250 21804 25480 18792 17531
1447,9004 24704 17729 24563 11572
1452,26896 36219 12739 21294 11929
1453,11053 32721 19041 32695 4422
1463,34487 23714 17238 19828 34834
1470,28986 36494 33438 21597 17129
1473,33850 25743 9889 4529 29542
1474,34462 31276 35672 10913 17391
1476,1590 11321 23060 311 18736
1481,33684 13472 2275 10166 9493
1484,31736 22162 28705 26794 23839
1486,37142 10442 32076 34380 13506
1487,2065 28204 12262 8604 29491
1493,31171 7215 19293 8085 29391
1501,36227 10664 24556 22398 3786
1502,25125 34341 1943 14703 33552
1503,8423 7011 14312 4389 7116
1506,13871 21971 6545 24398 30074
1508,4083 4389 14150 5405 11824
1509,19517 26048 9912 2112 4192
1510,8299 29986 36288 29610 29429
1511,26816 24886 6444 22430 27934
1516,13871 21971 6545 30256 24398
1527,6490 16163 34199 741 33524
1528,24653 20273 32062 7059 13873
1538,10039 6144 11954 4384 16625
1547,12366 21609 22210 2993 31773
1551,15635 6611 18082 31780 22697
1555,7011 12515 13133 4352 5415
1560,17391 10913 7862 2962 3654
1564,16881 20014 14567 4759 3361
1572,2088 14781 6059 27964 14134
1576,26192 17836 1314 31467 4987
1577,6675 15219 31571 12356 25915
1578,9880 6302 31255 23176 12880
1587,22809 534 28504 16465 25930
1588,19023 24513 5684 2657 36375
1606,25233 36690 2028 28523 6882
1607,9356 13419 3137 33133 17889
1617,37142 17369 21668 15556 35844
1620,37142 8446 14870 9100 791
1624,33850 9889 4529 29542 3583
1626,31486 4083 5801 24851 5218
1627,18145 11404 15357 26645 32109
1635,25461 29303 26417 18946 19041
1636,27026 9708 5399 3631 36788
1637,20273 2486 12585 28746 7137
1638,19952 29855 20968 28998 12240
1641,879 16577 26049 8665 13988
1642,2601 7799 35929 15843 24498
1643,9489 21011 26727 34514 24008
1644,35730 33849 18055 24933 27211
1645,35374 33475 32777 23261 28036
1647,1792 30896 11135 3417 8686
1648,24031 3749 3311 35854 15331
1649,19517 26048 35221 9912 11790
1657,9677 22407 8292 15575 26243
1658,22809 26109 32922 10604 36021
1661,15589 5421 10142 18149 2249
1663,19039 17209 23392 19238 9025
1664,28523 6882 27211 25233 27333
1667,31262 30723 29509 1461 26990
1670,28922 16274 2475 6927 26137
1675,28568 8175 36986 29830 36148
1681,22245 9928 22037 4282 9228
1684,18476 12413 4167 27165 29366
1685,21120 4013 31246 5342 12953
1686,15934 6994 29534 28705 28137
1693,33429 34008 3044 27064 36299
1696,8825 30820 30794 25490 31485
1699,22516 7011 31678 25946 171
1707,2761 13123 9071 30255 6596
1713,33356 25959 14684 1107 18712
1719,8825 30820 30794 25490 31485
1723,25178 23962 27547 5711 5430
1726,9413 4080 27060 12303 36893
1727,26153 28469 9278 2726 36202
1728,29841 10459 35319 31715 18688
1734,15749 24830 15159 14307 5663
1739,17624 33143 807 27235 1109
1740,10605 19081 1935 11310 19517
1750,6504 22877 31660 10816 5643
1756,1097 8474 23758 37054 4836
1757,37142 19275 28019 26406 26048
1760,20873 21010 22842 27811 36219
1761,34689 14007 8464 5786 9345
1764,13871 21971 6545 24398 30074
1765,6490 16163 34199 741 33524
1766,37142 15170 21647 24043 16558
1767,8820 33098 11150 14942 12112
1768,22460 6577 17426 6752 5298
1773,36571 25898 33081 19696 13
1782,16558 14268 24043 34998 26618
1785,28187 33102 15523 652 1212
1786,24031 6932 11745 15749 24830
1787,21237 29899 8633 25461 29796
1788,20273 12457 19398 8133 2977
1789,4873 9427 1534 26679 9703
1792,16895 23888 23075 21668 31852
1796,21878 10835 14134 18748 2205
1800,23191 22337 30750 36288 8299
1803,5276 4131 5087 30523 14276
1804,32437 25613 15477 21433 33381
1805,5746 19857 29837 13580 10024
1806,36227 10664 34139 17920 30866
1807,7011 27044 33869 19724 18759
1808,10605 22658 25089 5108 29641
1812,35557 22957 18580 15634 33835
1813,21767 27379 22087 33850 25743
1816,7308 19563 2744 29984 14582
1818,33428 19885 31590 9304 31806
1820,26729 22801 13683 29061 18848
1823,31319 31586 12366 3478 5330
1827,22451 7011 16033 5388 18633
1829,10298 17469 34462 6225 28487
1833,28047 36650 17896 30395 10235
1845,958 36104 20178 20129 24647
1857,19052 2103 8820 33098 11150
1858,30330 13162 11265 4172 31246
1862,18904 8954 7436 9307 6091
1866,26823 7848 21783 21360 13826
1874,8490 35897 12105 12543 32526
1875,14268 16558 24043 1288 7673
1876,7308 19563 2744 29984 14582
1879,33429 34008 3044 36299 25251
1881,2089 6408 29558 32891 23171
1883,15268 398 28159 26862 13501
1885,29490 30629 1765 13319 28165
1888,19052 33918 8820 33098 11150
1898,1792 30896 11135 3417 8686
1899,36726 1833 25012 33419 31242
1900,19832 23700 4052 13176 35942
1901,197 14626 36250 14422 1445
1906,21753 887 33946 36754 30954
1910,2275 13472 7104 6966 20108
1911,31696 26794 2377 30750 34328
1918,33620 34997 11684 23748 21177
1919,36219 12739 21294 34325 15749
1920,31256 32820 8320 26096 6199
1933,9329 20618 35733 9843 30698
1935,23955 10913 17391 7862 2962
1936,15339 10065 29288 29021 27879
1938,36989 11137 16167 953 8660
1940,7375 30607 13522 20668 34333
1941,36032 8158 19886 20274 34315
1943,3989 26109 24608 26339 23996
1944,33141 18197 11943 35785 33605
1945,13163 28784 35207 11999 12344
1947,26255 36808 35377 29294 26007
1948,11092 8950 21910 4402 13694
1950,26378 23772 5336 36808 35377
1952,24433 23179 2049 10291 2041
1954,8820 33098 11150 14942 12112
1955,35534 188 35517 23856 27456
1956,5891 12141 25701 17404 7998
1957,33869 19724 18759 31193 27044
1963,13871 21971 6545 24398 11633
1964,19745 1897 4635 14215 14092
1976,13253 12457 19398 8133 2977
1977,30446 26278 15098 27138 34525
1978,18248 31164 25473 26516 13595
1981,27211 28523 6882 25233 3711
1985,30523 15219 31571 12356 25915
1986,15842 31483 30186 33869 19724
1991,13936 12130 17358 13933 13749
1993,22809 4389 14150 5405 11824
1999,25653 37083 7939 35745 27823
2007,32544 32758 4366 2323 462
2009,13871 21971 6545 24398 30074
2011,21673 23512 22013 33536 5388
2013,28035 1296 7178 5423 14715
2017,6745 3881 29958 26374 30558
2020,17569 12559 691 29614 25643
2027,22702 5258 7041 28284 16340
2028,4898 17992 29113 15388 25843
2037,34325 12631 5014 24016 24439
2040,1148 25280 14637 17921 13479
2041,18531 5388 18633 34834 25406
2042,11314 33757 13055 25569 3304
2045,1440 32485 1031 5388 18633
2051,13598 2273 27608 472 9823
2052,23348 12552 23442 11884 24469
2053,19244 7011 12477 4013 13162
2054,25610 34586 31927 19952 29855
2058,24433 23179 2049 10291 2041
2060,4389 14150 5405 11824 35162
2061,33475 32777 23261 28036 3609
2066,16834 18476 25158 28085 27165
2072,21073 30024 25769 26255 6863
2073,32067 7219 36868 34606 31681
2080,24409 13384 31370 26293 8424
2081,17063 18956 30764 32261 6541
2084,5643 28245 30400 18599 30762
2086,33830 9192 34829 27034 34748
2090,16521 30820 8825 30794 25490
2091,23758 37054 17889 9142 23179
2095,25067 7011 2467 16695 21278
2097,33475 32777 23261 28036 3609
2106,24031 6932 11745 11725 831
2108,31802 29920 12140 33600 23368
2117,9797 8832 36269 22100 14660
2119,33220 639 31176 12515 13133
2121,21073 30024 25769 26255 34579
2124,35552 9984 9332 32924 26542
2129,31614 24766 23916 36159 4717
2130,31213 21441 31057 21134 37083
2132,31050 4083 22379 3420 19545
2133,4746 4711 18050 16768 14574
2135,30176 19164 1446 11059 23191
2136,20683 2033 22021 9064 15023
2137,34686 3651 4208 33975 12306
2146,2296 14081 27201 10914 35013
2147,13363 3455 14134 18748 2205
2149,20819 16881 20014 30691 28447
2155,8746 18145 29758 21026 15357
2156,9999 3146 438 31030 31378
2157,12570 2137 13873 18809 29258
2164,13221 36332 18536 10849 36177
2167,27379 35248 5454 33547 702
2168,7206 19304 33008 27088 19532
2179,18444 4041 30095 19936 23419
2182,10024 26963 24657 9397 24904
2186,34139 8915 10565 36530 18073
2195,27561 19991 26711 25612 18156
2202,20670 7971 36430 23175 32145
2212,32261 5187 1379 9421 6541
2227,31212 7124 13183 15650 34409
2236,3828 23938 32756 16274 25229
2244,17258 28900 13063 32072 28100
2247,27211 25233 27333 28523 3711
2248,33342 2061 22321 34320 14148
2254,3343 27211 22882 25233 3711
2257,9292 15774 1199 7335 503
2261,31184 19451 19704 33793 3215
2263,12552 29898 24469 3003 6739
2265,15404 9314 31460 18204 756
2268,30349 29988 30560 5051 33344
2270,1855 11139 21540 32171 8440
2272,12953 5342 31246 10055 26443
2273,21570 35445 28041 31402 9761
2274,2137 6096 20458 11993 5766
2280,6873 20096 2010 11684 36032
2285,26813 18831 31390 6307 10707
2287,5216 36288 8299 29610 29986
2290,11423 9708 5399 3477 15876
2298,36490 5388 34834 36477 25406
2305,13218 12984 18538 29641 15965
2306,23888 33220 15707 18932 712
2312,14422 6963 12408 36449 20672
2313,32046 17957 5388 34834 36477
2319,21767 19240 33683 14730 22658
2320,13374 32272 34164 3235 10138
2324,31081 14488 17795 22393 34971
2326,7264 10442 29988 30560 5051
2330,15254 20186 20355 14403 18738
2338,23512 35900 929 395 25932
2341,18928 14310 27064 24203 21390
2345,18476 25158 28085 27165 3405
2346,13871 21971 6545 2137 18809
2347,20186 10752 4208 7849 25769
2351,21308 22658 25089 5108 24367
2352,6788 27730 8045 22559 3062
2357,2408 11993 20458 5766 33654
2360,37142 21753 887 36754 33946
2361,35377 29294 36808 23179 4106
2366,16633 7367 19517 26048 9912
2368,15749 24830 5663 15159 14307
2369,31370 24409 13384 26293 30404
2374,9161 15388 1534 13162 22245
2379,17624 33143 1109 10980 9867
2388,22809 26109 30996 33602 16471
2394,7918 11139 26708 32171 8440
2397,30820 8825 30794 25490 31485
2398,15749 24830 15159 14307 5663
2399,21546 25653 31094 2863 36683
2403,6675 33430 12509 33424 26506
2404,13049 33918 7223 2224 14394
2407,32630 32625 21535 33510 1112
2409,22809 26109 10024 33934 4591
2410,26255 1600 29204 22407 4106
2414,10944 24453 27184 23674 29360
2421,9262 25620 10969 18095 28129
2426,1005 21434 10785 32367 17930
2428,32062 7059 6096 2137 13873
2435,19439 22244 12151 11691 16712
2442,31246 5342 12953 10055 3465
2448,29125 30634 10379 25337 27691
2449,5935 438 31378 26506 34119
2452,8306 14853 8158 36032 23471
2455,25636 4890 16558 24043 14268
2466,35165 35968 17557 15270 9507
2467,2264 36317 6856 3116 36368
2472,29741 33422 15326 2895 25182
2474,2865 26476 36193 28924 15749
2480,2486 30441 36695 16274 2475
2489,23477 4839 25946 36516 9571
2496,21319 22415 33277 31707 15905
2500,10433 27344 36361 1108 4451
2502,21974 21225 13978 31995 9435
2504,33799 36517 5388 34834 36477
2506,5973 21114 10942 36695 25179
2508,11453 18299 33375 32203 34131
2512,36686 6737 34198 24645 31246
2519,17866 4677 22675 9056 13895
2520,1600 29294 36808 35377 1786
2521,20798 25400 35762 11213 8057
2524,29129 29179 27274 11000 27238
2528,28201 24748 26434 7666 14044
2543,25414 34712 16104 26227 5370
2547,12457 19398 2977 8133 15107
2549,18476 27165 25158 4167 29366
2551,33799 36517 35907 24770 32787
2557,2065 22210 8774 18061 698
2560,15585 29646 16951 25166 8158
2561,36298 26211 21515 24741 8107
2564,23926 18644 13786 25309 28993
2569,36695 25179 2891 10460 3658
2570,11139 26708 32171 8440 24464
2571,23996 24017 27211 25233 3711
2581,17889 4836 30188 32823 7161
2582,13472 2275 10166 9493 25062
2585,15947 25326 27967 32394 1396
2591,32449 6518 25094 8346 11388
2595,28523 6882 27211 25233 27333
2597,18555 24084 9623 30523 31223
2599,3749 1697 32755 35854 9229
2602,26631 15544 12528 8903 5442
2603,15749 24830 14307 5663 15159
2604,4106 19116 32305 34359 23924
2610,36288 31615 29610 29429 6373
2617,7283 21331 3417 30896 31246
2621,18531 37036 22894 27379 4389
2623,4611 17584 4576 16234 2505
2624,26711 25612 8837 16819 23461
2629,4027 31832 32223 25725 817
2631,33620 12591 30521 5906 8820
2633,35421 16629 16303 11945 1419
2638,35710 11622 28664 26589 32509
2644,36650 17896 30395 10235 23919
2645,36808 35377 29294 26007 1786
2647,31272 18555 24084 9623 1855
2648,24363 35619 14316 32384 13667
2651,1866 16861 19888 16136 703
2654,16451 2287 36490 33970 31847
2655,11314 33757 25569 23576 1483
2658,21789 18247 32860 18877 27666
2661,28937 15170 29833 21434 28504
2662,30678 25786 10340 875 36753
2667,20718 18715 27166 33508 9061
2674,9701 19834 31858 22891 28705
2675,3989 26109 24608 26339 23996
2680,29209 30512 17624 33143 16265
2686,34686 3651 4208 33975 12306
2690,5139 26516 7976 31038 19040
2696,8299 36288 1504 4071 29986
2697,6514 12632 8792 25443 35537
2699,2046 20726 12953 31246 5342
2701,12552 29898 24469 3003 6739
2709,12457 19398 8133 2977 15107
2712,37036 18555 19401 24084 9623
2713,20273 21270 8266 12631 7544
2716,26997 27074 33102 36975 24146
2718,12543 32526 31010 15617 18317
2721,31038 11798 29393 31615 8316
2728,31529 20894 33534 18652 34352
2729,20162 14904 5032 21396 929
2734,20770 28490 20654 24180 30789
2737,4389 7116 14150 5405 11824
2743,18476 4167 12413 28085 27165
2751,520 6669 929 23576 1483
2762,18055 25233 36690 2028 28523
2764,31246 32437 5342 12953 25613
2772,13871 21971 6545 8612 25402
2775,35197 5171 3424 9486 20189
2776,30618 31246 5342 12953 10055
2782,32067 7219 36868 34606 31681
2784,18386 12766 21878 34034 758
2785,10944 24453 27184 23674 29360
2795,20315 16274 6927 2475 26137
2800,1007 22087 33850 25743 3583
2801,16558 24043 14268 7673 32549
2808,36595 34825 17817 24787 12316
2812,3887 5893 16624 32421 31629
2813,12953 31246 5342 10055 26443
2816,22894 26109 10007 30759 36197
2823,36690 2028 3711 6882 25233
2829,422 11092 22087 28421 33799
2830,34222 34018 31038 22199 4930
2832,32062 7059 6096 2137 13873
2835,26823 7848 21783 21360 13826
2837,11139 21540 8440 14330 32171
2839,12197 7011 6408 25597 14870
