userId,testItems
431,36882 14734 22002 17607 33044
433,31107 26332 30486 32287 12502
441,1141 22272 15257 19937 4295
443,29656 6565 29637 30603 34167
445,29862 7528 6675 8270 27908
449,23011 36907 19235 11422 1638
456,8806 29383 12873 21740 5245
458,32069 429 26961 26648 31854
459,34614 2915 8475 17408 10628
463,32802 8550 21959 26018 29570
466,36056 28586 11237 26420 6314
477,960 23506 36552 26147 11868
478,9893 22003 13837 8671 33175
481,14598 21136 11693 2697 20870
487,29177 27491 11237 36317 19534
488,15894 11830 29026 33879 13846
491,15932 24918 5834 17833 9949
494,36705 19785 3163 24274 21273
503,36745 15596 12866 31073 10454
504,36212 4725 11964 15732 31275
508,24914 26417 10879 27660 10576
509,36607 35794 29266 34280 9886
510,13137 27562 4064 10565 29115
511,10865 28518 33526 29341 27776
516,19871 13630 26639 11665 9179
524,22272 29341 15257 33598 30616
527,24853 34134 24986 36401 35573
531,30970 15788 16644 13020 16721
532,35381 28672 35390 26276 6203
541,7653 24391 32038 20086 17072
542,16781 14565 36855 30082 16569
543,28010 14831 28707 33073 13822
549,26822 4984 33963 28121 17343
551,35579 36061 279 5697 30616
559,26707 28034 29871 16027 21253
565,19229 22711 20435 36136 14607
568,7489 562 616 18016 35100
569,16368 16272 25730 29636 32736
572,25048 11409 8810 14097 7062
582,26547 15299 25740 23670 24772
589,35510 32287 17607 30340 17881
590,11837 28587 29224 30287 36061
592,33314 13349 13132 25083 9272
595,27115 28909 26013 36835 27662
599,20683 23489 13042 23935 27488
600,26547 32777 18422 32525 22482
603,3456 9045 25634 35592 14839
605,24391 23338 25278 31572 14820
606,12264 64 35582 25839 18847
615,33443 279 34813 27674 35695
616,21129 17341 15177 5696 35379
617,33963 34326 36998 10572 36337
621,34963 3156 23304 7283 13032
632,5085 22781 35140 23134 29199
643,31924 15894 32904 11966 11830
646,16141 15727 25735 7414 35629
651,24019 27163 22509 571 33523
652,36204 26212 10824 1829 18967
653,4348 34389 19839 25059 13141
654,9627 6733 11543 14815 34842
658,29386 546 20513 36713 11830
659,23435 2071 12882 31910 27660
663,37065 1397 14780 36903 27352
665,22002 12196 16790 34530 11661
673,29387 15780 4410 17330 11168
675,26316 28446 24727 33217 35966
680,35066 18453 3826 36908 16030
681,10701 5166 5970 34260 25736
684,24164 10278 34837 32463 21311
691,27497 3271 9484 21378 35775
696,7889 36587 21429 15519 7870
700,33526 7584 35129 7967 30728
705,23012 10893 16730 6258 36204
706,4532 11259 23930 35760 8649
710,36905 17341 28109 33761 26962
712,7461 21846 9607 4532 20757
713,34960 19911 29046 31391 22028
715,28338 25731 37035 24651 7483
717,19196 33598 30622 15325 32059
722,28568 34740 19163 24626 28190
725,820 23794 3939 24388 35208
729,20279 20131 28560 27114 22717
733,32337 31288 24422 26323 28301
739,10032 27929 4877 25560 20619
741,28213 32591 36248 23188 22806
744,31211 21883 17132 18652 27431
747,32521 24039 23883 14662 26263
750,269 6111 551 26550 32287
757,26657 25735 11413 36835 36913
759,8394 11273 19241 6314 15792
761,36872 26739 20495 34864 35613
773,2266 14565 1471 7902 15325
777,25886 22002 34847 36055 7903
780,7181 16616 31914 29754 35065
782,16022 30839 10698 10452 20084
784,26278 7147 30172 26037 13021
787,36234 29046 31391 2071 2623
788,10865 27503 11281 20084 27376
789,31686 33861 11408 24447 15865
791,14885 13755 7507 383 31129
792,22001 19232 31454 18422 33236
796,17991 12196 22002 11661 15183
801,11392 25833 24658 19794 22570
806,10491 11413 15299 24428 25290
808,11651 36843 279 30616 28213
810,36998 13547 28458 33596 17058
813,14480 20513 26278 4379 7632
816,35309 32738 34623 36612 33753
820,26331 13546 33745 366 15371
826,19839 24668 31831 6459 7086
827,24589 33963 30294 20018 1495
828,30603 18522 28477 18756 10389
831,19594 15534 28848 6204 16567
833,34462 5926 25597 31312 26951
834,21381 11870 25675 4440 31914
835,9768 29523 5494 11275 10307
839,14138 25553 30438 14091 35220
850,4526 13354 8529 9084 18978
852,28966 28203 4787 29824 13539
853,28461 33857 17607 36903 20042
854,32520 33471 34551 35464 34623
857,36056 30119 23049 34426 30803
862,2108 960 31915 33780 8129
867,2509 32591 29382 13264 891
869,7179 22002 5 4617 7903
873,16257 8146 18710 17084 5482
874,27186 17602 22208 276 20327
879,33211 9833 8904 25512 33708
883,24368 1450 20325 33261 34817
884,25886 33443 13264 395 20902
886,9221 29268 8759 7274 33398
888,17476 12962 27675 27731 35534
890,18453 35390 33598 26428 29260
899,17482 6914 18296 681 14237
900,17911 34478 23930 20757 25090
905,26948 1647 7651 23068 34686
907,22023 36907 33050 26006 8529
908,22482 11960 14098 15795 14094
909,24399 6800 28202 27232 13847
916,4089 15047 21969 5037 908
919,12196 7290 33315 824 7520
926,10770 23437 1090 34285 5387
927,35809 36158 29662 36356 29431
929,19156 34623 35309 30060 36612
937,9239 3800 14785 16569 5894
942,30839 20084 19529 12222 14118
944,31900 18459 12642 15317 32015
946,18024 4141 7659 27299 24811
947,4486 24196 17736 7406 15313
949,35449 16087 9889 21818 559
956,4347 28514 31085 29642 28197
958,2596 27777 21021 4228 14879
961,5623 24849 28909 28461 5354
968,30956 12196 22002 24153 24039
969,29888 36911 3281 35208 24388
972,21873 6191 19990 26087 19664
977,16262 20915 32054 5192 36805
978,26708 5981 26688 18117 2235
979,27255 1097 22492 29174 13584
982,36907 27491 23302 10454 17611
983,25962 27799 24516 27919 22819
987,36416 17812 12984 22066 25286
990,27731 16421 17064 14809 14059
1005,14930 20756 25647 35815 12789
1010,2912 12269 16520 23314 10445
1011,29642 23433 36872 26739 36334
1014,11958 19238 3951 17209 8810
1016,12798 25602 21125 26962 32054
1017,30222 13344 32384 35595 5594
1033,18468 36846 12671 30140 8147
1043,9105 19408 33475 32777 23261
1044,29551 21372 4892 21750 9473
1046,27629 6707 28879 23936 8978
1055,12857 33443 28995 8752 445
1060,14580 23659 26165 36808 26378
1061,28214 18967 3302 8181 35298
1067,10108 12671 3612 10954 23116
1068,28036 27980 29804 25322 35211
1076,26155 14825 20647 11423 3155
1077,18453 23056 32050 22540 19481
1084,3456 9045 26279 3221 1542
1097,13468 10860 4003 7414 3406
1102,2189 11677 3561 31062 11172
1107,23951 7653 11005 34128 22009
1110,16585 20518 31924 13214 29805
1112,8955 24054 34549 25416 21121
1113,13468 35997 30709 30718 20953
1114,26497 3762 29596 750 25642
1117,1141 2050 13214 18719 28518
1118,20507 13530 29229 3281 32546
1121,15510 28384 9549 32149 36979
1122,8517 35432 17380 11878 14905
1128,2722 30649 11514 18576 24927
1135,5228 2037 1637 17791 32735
1136,1306 16451 6258 22029 11592
1137,36903 36218 21739 6299 35726
1144,12325 25798 2850 31212 36295
1145,28525 23679 32519 18017 7330
1146,8235 28202 15760 26268 36791
1148,31444 30287 22895 35105 9463
1151,25560 18892 7627 7632 16322
1152,16585 2464 33137 32842 35795
1157,25624 13137 12384 36839 33045
1159,8760 6619 31408 19892 24696
1161,20444 36918 4515 10663 33509
1163,30195 14019 5161 20266 11838
1165,6379 20353 2042 28213 16845
1173,22002 29380 7903 19247 31562
1175,31101 33648 13451 12820 35481
1177,20620 1495 26547 24912 6193
1178,22300 6682 5290 12669 15847
1180,3163 31082 4262 15791 31085
1181,24158 14575 13898 18081 30674
1184,16414 30287 26153 2134 24515
1189,5971 33314 35906 29874 6458
1190,25936 29765 16518 27660 33071
1193,23463 21331 21826 8729 36342
1201,3406 25735 18150 8261 36844
1204,25731 18490 31059 32016 1031
1205,37132 19532 20881 32775 29359
1218,9588 16288 25797 34311 28993
1222,36911 23677 5970 6804 29381
1224,34403 10974 34151 17293 35809
1229,15537 18694 5743 22883 10396
1233,17694 22822 4072 4081 20665
1235,1643 20329 19364 10718 23034
1236,30358 33037 16585 34737 3067
1238,36835 36913 23362 23360 29888
1240,34832 4526 4398 5490 36324
1249,33116 6258 22029 2042 4532
1256,9893 4746 35367 11264 14660
1263,19664 28263 23499 15306 34100
1264,29178 5970 34260 23304 806
1279,822 35694 24954 23918 36959
1280,27494 37029 20512 17611 21273
1282,24730 32110 16314 20740 25363
1289,17335 12644 20620 28876 29688
1291,9350 15799 2575 36860 22478
1292,15537 17613 33034 9243 1888
1297,7653 20086 14573 17072 11406
1298,33993 5 15299 23670 9909
1314,25735 4064 22300 5565 6682
1316,24399 22211 6321 6800 28202
1322,11359 22880 26615 12595 16720
1327,31924 32407 31686 27257 28213
1333,12799 16996 7667 22801 9831
1334,34657 11259 2732 18719 28466
1335,12502 4278 11000 26705 18156
1336,25247 29862 28462 8270 31564
1343,8602 17620 30032 5484 19296
1345,17977 28677 15533 20695 13192
1346,29041 8394 3398 12516 9354
1348,8810 28194 16223 17463 35714
1356,32237 5706 6368 7414 14789
1361,24912 17540 26547 14523 35387
1365,12723 15769 36515 15293 32808
1373,20338 16371 28352 32879 29755
1378,27452 10164 11531 23802 1638
1379,21825 13530 35391 17405 16257
1387,19345 19112 12497 12857 35303
1391,1188 7056 9738 17052 16307
1405,33169 8134 18821 36599 24655
1406,35511 33598 8129 27085 16790
1408,11531 21818 5494 8277 27507
1416,23913 11001 32520 24159 32044
1417,19532 20507 19242 32802 17405
1418,3406 16141 32400 29736 34531
1420,3527 19251 13858 6825 14513
1423,3972 21760 34910 3830 24395
1426,9354 445 28213 28964 28109
1428,21467 131 29336 10208 25330
1431,16550 20682 23862 34705 24835
1433,20339 18484 9999 24170 27776
1436,7053 26285 36850 1619 25263
1438,16207 28124 34451 36061 25055
1444,5971 15285 28349 11187 36470
1445,24991 28462 5016 5699 9690
1447,3406 18081 5161 8129 12941
1452,31925 36337 36979 17554 35250
1453,25340 16688 778 27023 16202
1463,29115 14118 17676 31100 5
1470,2336 17278 4930 21077 36986
1473,20617 9027 8706 11869 5499
1474,12072 31556 20518 36714 4532
1476,15783 30345 31795 27658 7677
1481,16846 3887 21482 30492 32658
1484,13468 9833 3406 10865 16141
1486,5166 36255 15211 9385 23514
1487,13497 17380 8959 3219 21167
1493,22001 17421 30217 13277 19192
1501,13268 21937 10925 3139 25371
1502,32918 34627 21409 14355 36932
1503,1 36056 8394 12516 9354
1506,28902 10712 18403 34124 24166
1508,23772 32808 36392 31446 21037
1509,19632 13137 31076 33045 36839
1510,36822 843 22788 25020 13497
1511,31293 29683 30168 34199 2119
1516,18453 23056 32038 36714 18285
1527,21740 9354 33443 9577 19020
1528,34612 30911 442 20267 10725
1538,9167 18055 35532 29251 5617
1547,23056 15779 10227 32231 31616
1551,31281 4051 27933 3428 20611
1555,28909 36835 5488 7669 30821
1560,35391 33598 31766 36869 34018
1564,34125 14792 11259 9577 18976
1572,8931 18049 12386 26320 9730
1576,8129 8135 28209 36598 8148
1577,23913 37095 36713 35981 35953
1578,32447 2108 960 16437 17066
1587,17254 28213 33443 9084 36248
1588,3826 36061 12196 10452 33315
1606,28244 3070 27662 7143 32983
1607,30141 19001 22467 9535 19839
1617,28396 23101 36756 24692 13723
1620,735 1984 17283 27569 2115
1624,15853 31564 11144 35592 5764
1626,11648 17690 30176 17254 5360
1627,33993 27016 17745 20401 21986
1635,7521 35510 29461 22211 32836
1636,35080 6205 16274 19711 34390
1637,30141 22467 4939 35305 29610
1638,19020 18383 24124 9711 19794
1641,36063 5686 2061 6157 27039
1642,526 5460 4381 1034 11488
1643,23912 3281 25290 27231 4352
1644,4674 33174 36468 19718 7593
1645,4536 21936 33175 4012 15409
1647,30839 10698 10452 20084 21740
1648,24158 24517 36911 27491 2747
1649,2714 17553 5945 28996 14612
1657,24825 28449 33699 36038 29274
1658,827 1778 8952 7065 20487
1661,35630 24914 27085 4746 7662
1663,35405 28320 34403 24777 34530
1664,33443 28213 18718 26112 22935
1667,10098 33246 25525 14644 15597
1670,23788 15108 19388 36877 8421
1675,29577 26951 28995 23506 16356
1681,22982 25556 16585 29805 11648
1684,12213 21391 20206 35501 24668
1685,3821 31023 36207 14297 3130
1686,30287 3826 2134 21195 10452
1693,6321 6800 9220 28202 9067
1696,26658 29355 34134 29177 6561
1699,28964 27776 19001 13726 16451
1707,20333 6678 17070 14232 11258
1713,16047 20294 5166 36255 4708
1719,18468 36056 6804 9082 12399
1723,36549 26479 9567 35968 4195
1726,4526 19887 31982 30728 20539
1727,27629 28176 23143 23089 5117
1728,9463 11959 19244 29421 1625
1734,30925 269 30453 3164 34129
1739,29353 30387 34266 21702 16327
1740,32648 33381 21394 20209 3091
1750,31794 10437 32432 25763 32137
1756,20213 26550 13264 7287 19912
1757,10243 30043 21546 12042 4638
1760,5016 5481 27356 909 14644
1761,32583 30452 18314 1073 26410
1764,11017 20621 4038 22515 10491
1765,29179 3281 34409 35217 12089
1766,2984 11750 28713 9415 16825
1767,15623 31203 3006 21036 11446
1768,2732 29166 25758 19520 31101
1773,30435 13137 36057 36055 35208
1782,35207 13933 10235 17224 29953
1785,22719 34478 1495 18150 27023
1786,30287 2134 24515 21195 31444
1787,19532 22818 26281 32519 12394
1788,26473 37125 892 9459 8755
1789,15333 18096 13656 17205 19669
1792,30556 19785 3163 24274 21273
1796,22956 15066 10992 4620 30213
1800,36056 26554 31796 21739 23065
1803,35182 15791 33315 30751 9255
1804,8877 4198 14110 32165 5227
1805,18848 27770 30100 27847 34351
1806,18871 36755 21634 15250 10326
1807,31914 30130 5481 33577 12653
1808,6657 33681 35775 9735 30086
1812,25188 18202 13776 19601 6946
1813,33963 22787 36337 36979 31925
1816,8547 27145 23983 32281 28446
1818,28993 34311 1191 25797 16288
1820,6099 13272 12196 35382 19242
1823,29177 8810 19534 36924 26971
1827,26658 34124 7585 8104 15839
1829,23599 27322 23293 21149 28018
1833,8112 25553 14092 24716 25194
1845,9512 36803 36104 12912 10497
1857,24776 10699 12081 5233 30527
1858,2714 31604 17648 21412 33119
1862,14814 19748 24844 13350 13922
1866,7889 25735 16141 35629 7414
1874,25675 26552 33041 5484 3006
1875,30789 18290 36337 33963 27053
1876,34577 28909 21522 34090 14464
1879,14814 24589 14202 23277 31089
1881,33402 25121 4847 33246 32342
1883,9772 6675 142 34801 28781
1885,11408 4406 33800 31686 35275
1888,13064 21358 16030 6855 35349
1898,3545 11921 18133 28160 12019
1899,9567 23240 20406 27150 34674
1900,29035 36061 22002 17069 31076
1901,21740 5245 30358 36589 30363
1906,32332 33498 27584 35930 24815
1910,23677 30618 20645 6587 31309
1911,4066 31214 33592 7422 6200
1918,32879 15721 27257 28213 14579
1919,15847 32400 26713 4390 24716
1920,36603 29178 30340 16516 3294
1933,32287 2458 6314 26737 36872
1935,7241 30558 31914 3826 30130
1936,35511 13146 6922 135 19542
1938,28910 12002 36613 20551 246
1940,26713 12454 20064 8727 23901
1941,17626 28182 33649 28713 21441
1943,7889 6263 3456 5286 8394
1944,9782 25258 26430 26276 19536
1945,6536 27963 288 35937 32726
1947,7114 31556 34340 30910 22002
1948,30989 34602 31220 5 34136
1950,8877 17480 28709 14588 31800
1952,6682 28890 22300 5303 14202
1954,23480 2442 23296 15785 9258
1955,18133 28160 12019 26073 13064
1956,1728 31079 16518 19473 12558
1957,18148 14631 13900 10726 32972
1963,24752 15207 35953 17149 13326
1964,17380 23912 7662 19484 16344
1976,32776 1375 9619 25610 14102
1977,36598 6324 5734 22803 8198
1978,35481 32674 27098 23302 20888
1981,559 11967 9761 11237 6314
1985,2605 21986 14649 20933 34266
1986,7889 33857 27660 1899 28477
1991,32047 29740 24647 29659 19360
1993,30709 4746 8550 11624 17064
1999,22002 31085 24772 11943 13122
2007,2854 17482 6914 4139 6565
2009,33857 11661 36903 1899 6846
2011,25597 26951 31085 29642 28926
2013,34092 22482 27138 30135 5970
2017,3826 36911 13141 3835 23067
2020,4131 16520 5698 10445 3266
2027,31567 35310 10641 16535 2216
2028,3406 10865 16141 32400 29736
2037,18377 21482 27631 27828 8099
2040,34537 24152 22579 5355 11260
2041,28966 28203 27726 30718 32382
2042,30826 20889 22629 30760 33425
2045,30019 36551 13332 11479 843
2051,2464 23913 32520 6321 6800
2052,14142 21609 21570 20103 12993
2053,14591 35010 32578 32703 12516
2054,27660 18174 26270 17126 16582
2058,6682 31303 31089 3813 30599
2060,29177 31564 36924 19534 20063
2061,31339 18630 33475 32777 23261
2066,30455 4652 9768 11275 7714
2072,7889 26491 8541 33870 616
2073,22002 12196 16790 34530 11661
2080,18242 18694 8277 11406 26743
2081,9607 21358 32407 13925 22925
2084,30064 7312 6314 11259 27824
2086,5554 16795 3103 29807 35815
2090,16525 958 22580 4007 18145
2091,14734 24164 16525 16519 16271
2095,11237 36317 18389 3314 31329
2097,33792 29980 16575 29966 25125
2106,31910 7874 16148 17075 9234
2108,33578 21141 2061 14415 24437
2117,29178 23304 9243 806 25574
2119,6953 17339 3281 32265 35500
2121,36218 31481 20501 25414 32956
2124,15599 30706 15197 35434 34
2129,31925 32404 9862 30789 36337
2130,9163 14301 34530 10170 14912
2132,33041 26552 21151 30626 26266
2133,32934 3826 3835 18430 10448
2135,32179 32352 7653 11966 19001
2136,34342 35993 3018 23534 9597
2137,34961 30130 27674 31446 26417
2146,34960 22213 29174 259 27
2147,17066 27260 34682 24797 10977
2149,13272 3949 34815 14237 10568
2155,1060 24699 6321 7166 32202
2156,6263 35390 8395 1848 28775
2157,27584 18087 13730 31172 16079
2164,35805 34680 29146 25845 31547
2167,27798 33717 37025 2986 18821
2168,14591 21869 5163 29323 11043
2179,33593 12523 32647 27086 23064
2182,31638 3978 24263 31912 31572
2186,29178 5773 806 25574 30360
2195,12390 30123 9735 32028 36890
2202,32778 16017 6810 17608 10988
2212,22467 35775 27441 14933 15599
2227,27257 28213 20905 7065 36872
2236,22214 5725 21748 21162 35256
2244,8784 17037 13141 2195 4893
2247,30879 33115 24768 36313 32555
2248,23314 7402 19525 7083 8571
2254,35511 23794 34842 13276 6922
2257,20053 30398 14780 21649 21472
2261,9833 29463 12516 25936 31992
2263,16416 19532 27225 35329 269
2265,26044 35938 19992 30619 36903
2268,32400 19242 7662 12669 15183
2270,16985 8649 33037 17679 27569
2272,6111 19503 10685 35919 21202
2273,31082 5360 36264 7114 33597
2274,4733 36756 27269 1060 24699
2280,14387 4814 27036 4081 6450
2285,4398 12866 546 29386 20513
2287,14110 10452 22788 19230 8449
2290,10515 28915 30970 4315 14076
2298,5919 14587 31212 7228 4949
2305,25048 31073 14097 6565 29637
2306,21068 34426 28220 8275 3279
2312,16201 4882 35621 79 15608
2313,34134 28294 24853 11012 19165
2319,29041 11413 15299 23670 9909
2320,18972 33092 8499 1544 28012
2324,15808 5587 33235 15964 16938
2326,15135 2988 30614 26285 18484
2330,33997 34961 35511 33993 28220
2338,8941 2608 24391 16515 23659
2341,16295 1660 30524 14134 31737
2345,21191 31925 30789 36337 28733
2346,29805 16585 30453 843 29364
2347,29389 26550 23314 12641 3275
2351,35315 27819 35328 12196 20441
2352,1909 22705 24146 15042 10708
2357,28220 20084 36853 36325 540
2360,33050 34024 5789 31886 27650
2361,24626 33266 36982 14820 22290
2366,23058 23657 10010 7076 36323
2368,35082 10924 4897 24092 14130
2369,14651 21661 843 2247 19532
2374,3406 15847 1306 24716 16451
2379,20255 21202 15849 5111 15293
2388,33709 6456 13868 16293 30936
2394,34403 14433 31775 12024 15119
2397,25884 28041 35379 28477 30603
2398,26713 19001 4390 29398 18121
2399,36109 26668 10865 9207 35309
2403,24399 21130 6321 6800 28202
2404,33928 827 7872 21794 18544
2407,18348 24306 33613 30428 19722
2409,15452 8347 14734 32308 35738
2410,32447 24306 5623 24849 11446
2414,19238 32821 5910 6621 33452
2421,11973 14583 29645 262 32530
2426,21167 9354 17648 21099 21187
2428,26938 12670 11451 32003 34325
2435,11837 28527 18081 28771 11004
2442,17808 22395 19001 13135 24716
2448,20925 27916 19549 34406 17058
2449,30347 32260 18724 26983 15750
2452,33282 32951 14809 27731 31542
2455,7830 12522 25883 8808 21069
2466,27941 17335 573 29261 33207
2467,8195 9836 32615 24353 6476
2472,36235 22580 29184 3219 19910
2474,13137 1216 35208 36055 22473
2480,20151 26811 7407 25020 16795
2489,18453 7055 33598 22215 27675
2496,8531 12396 7662 18719 9239
2500,33084 19086 2428 6097 30213
2502,4536 31178 26474 29614 12261
2504,30195 14019 5161 20266 11838
2506,25920 7622 29584 12738 30898
2508,30346 35495 34657 22560 18719
2512,8362 5222 7656 26250 32820
2519,32776 14230 29046 22209 28035
2520,14458 13451 8572 31857 14174
2521,29308 2270 20477 23313 23647
2524,25939 13502 29534 16713 26956
2528,24399 9768 13142 5494 27660
2543,34961 34686 8277 23326 35477
2547,36102 29754 36777 6414 7548
2549,32290 17182 7135 8119 17354
2551,8398 2441 32523 13903 3160
2557,3481 8037 34789 27777 29259
2560,19545 22212 33055 4880 27673
2561,24395 27257 14839 19525 2720
2564,30491 26276 8270 31564 35381
2569,687 25886 30622 15053 3912
2570,4882 18459 7875 4866 3813
2571,36846 12671 11395 23450 4281
2581,10865 1495 21613 9354 29261
2582,32308 24997 14507 35328 2516
2585,11827 29406 806 15799 34663
2591,8015 14579 24135 22246 18483
2595,27591 33649 22473 26137 7055
2597,25939 14988 13502 32038 29645
2599,7889 9354 33870 21740 269
2602,10718 11553 36439 35848 30806
2603,30708 8939 27041 32879 32503
2604,5590 3972 8743 31180 29047
2610,3164 21216 18453 24793 19532
2617,36911 3281 3279 22790 26254
2621,12587 2768 13715 6022 26061
2623,31071 28727 32560 34402 4611
2624,21381 36011 27674 30130 30616
2629,34401 27675 5 13622 29152
2631,17893 14872 33546 14154 15697
2633,30146 12579 36643 31112 24136
2638,30789 36337 36979 31925 28733
2644,36800 4188 13657 18413 8983
2645,7280 9239 17198 9178 11042
2647,2186 13870 30629 36823 21951
2648,3294 34357 33100 14728 7529
2651,9015 14405 35026 12652 1866
2654,25042 267 34122 13867 22558
2655,16930 19130 30611 36709 26430
2658,27398 25940 33326 12870 28461
2661,4099 16087 31836 20058 18359
2662,29255 34648 15260 24626 8875
2667,28905 13898 34340 24158 23792
2674,23675 21401 16256 2984 10996
2675,7889 6263 3456 5286 8394
2680,13164 32236 8270 18702 23091
2686,12196 22002 30839 27503 20084
2690,11259 32059 28466 19798 33562
2696,24124 20413 23954 21740 31992
2697,8358 1626 15242 14203 18531
2699,10992 26744 22814 22956 11827
2701,23336 28587 16803 30453 13214
2709,9075 1698 32285 31499 18885
2712,35831 28216 1 36056 13148
2713,3406 8129 32400 29736 34531
2716,35202 136 10041 14688 15894
2718,33246 10098 35950 18831 15893
2721,3216 28642 14629 14513 37034
2728,36955 12354 27826 9006 25084
2729,23439 33178 25605 13020 21336
2734,35083 10393 952 14867 10163
2737,29656 10041 14688 15894 12669
2743,32925 34406 32533 36337 36979
2751,29805 66 8806 32533 35726
2762,35968 31985 31329 29645 11312
2764,17911 12284 29551 729 12196
2772,12102 8394 31546 13898 3267
2775,36706 1103 22217 2045 17749
2776,14101 36037 18373 32567 14988
2782,27052 32642 11961 4279 27689
2784,11838 11952 14227 34968 21398
2785,30924 17644 16603 22535 27972
2795,6805 29380 18710 5482 36848
2800,22002 32400 12669 25744 21263
2801,29650 27711 25156 30751 26477
2808,21099 13451 26420 29177 36317
2812,14762 22213 18650 31073 6876
2813,26491 26601 5591 33282 18870
2816,17206 15299 23067 23670 15183
2823,14119 664 19718 12492 18532
2829,33029 8771 22515 10491 11921
2830,33857 26417 6921 27660 1899
2832,7889 36587 3314 3800 21429
2835,7889 25735 16141 35629 7414
2837,27941 32462 23211 7519 37030
2839,35100 551 6561 11392 10961
2843,14537 8472 26681 33496 15662
